VACUNA,ANIO,MES,PROVINCIA,DISTRITO,RANGO_EDAD,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO,CANTIDAD
APO_REF,2022,ENERO,CORONEL PORTILLO,MASISEA,1_ANIO,56.0,12030,684081,14
APO_REF,2022,ENERO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,32.0,5843,684081,5
APO_REF,2022,ENERO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,521.0,124069,684081,76
APO_REF,2022,ENERO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,9.0,6380,684081,0
APO_REF,2022,ENERO,PADRE ABAD,CURIMANA,1_ANIO,22.0,10946,684081,5
APO_REF,2022,ENERO,PADRE ABAD,IRAZOLA,1_ANIO,49.0,12786,684081,9
APO_REF,2022,ENERO,PADRE ABAD,NESHUYA,1_ANIO,28.0,11236,684081,1
APO_REF,2022,ENERO,PADRE ABAD,PADRE ABAD,1_ANIO,137.0,30297,684081,10
APO_REF,2022,ENERO,PURUS,PURUS,1_ANIO,20.0,3270,684081,3
APO_REF,2022,FEBRERO,ATALAYA,RAIMONDI,1_ANIO,128.0,41621,910655,30
APO_REF,2022,FEBRERO,ATALAYA,SEPAHUA,1_ANIO,24.0,8510,910655,13
APO_REF,2022,FEBRERO,ATALAYA,TAHUANIA,1_ANIO,24.0,11149,910655,7
APO_REF,2022,FEBRERO,ATALAYA,YURUA,1_ANIO,7.0,2564,910655,0
APO_REF,2022,FEBRERO,CORONEL PORTILLO,CALLERIA,1_ANIO,707.0,177751,910655,91
APO_REF,2022,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,69.0,20601,910655,28
APO_REF,2022,FEBRERO,CORONEL PORTILLO,IPARIA,1_ANIO,39.0,12605,910655,6
APO_REF,2022,FEBRERO,CORONEL PORTILLO,MANANTAY,1_ANIO,158.0,113470,910655,75
APO_REF,2022,FEBRERO,CORONEL PORTILLO,MASISEA,1_ANIO,55.0,12030,910655,21
APO_REF,2022,FEBRERO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,31.0,5843,910655,5
APO_REF,2022,FEBRERO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,517.0,124069,910655,79
APO_REF,2022,FEBRERO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,7.0,6380,910655,2
APO_REF,2022,FEBRERO,PADRE ABAD,CURIMANA,1_ANIO,21.0,10946,910655,10
APO_REF,2022,FEBRERO,PADRE ABAD,IRAZOLA,1_ANIO,48.0,12786,910655,6
APO_REF,2022,FEBRERO,PADRE ABAD,NESHUYA,1_ANIO,29.0,11236,910655,12
APO_REF,2022,FEBRERO,PADRE ABAD,PADRE ABAD,1_ANIO,129.0,30297,910655,17
APO_REF,2022,FEBRERO,PURUS,PURUS,1_ANIO,21.0,3270,910655,4
APO_REF,2022,JULIO,ATALAYA,RAIMONDI,1_ANIO,157.0,41621,1104057,26
APO_REF,2022,JULIO,ATALAYA,SEPAHUA,1_ANIO,26.0,8510,1104057,5
APO_REF,2022,JULIO,ATALAYA,TAHUANIA,1_ANIO,26.0,11149,1104057,6
APO_REF,2022,JULIO,ATALAYA,YURUA,1_ANIO,8.0,2564,1104057,2
APO_REF,2022,JULIO,CORONEL PORTILLO,CALLERIA,1_ANIO,679.0,177751,1104057,98
APO_REF,2022,JULIO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,71.0,20601,1104057,12
APO_REF,2022,JULIO,CORONEL PORTILLO,IPARIA,1_ANIO,38.0,12605,1104057,7
APO_REF,2022,JULIO,CORONEL PORTILLO,MANANTAY,1_ANIO,153.0,113470,1104057,52
APO_REF,2022,JULIO,CORONEL PORTILLO,MASISEA,1_ANIO,54.0,12030,1104057,13
APO_REF,2022,JULIO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,34.0,5843,1104057,8
APO_REF,2022,JULIO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,525.0,124069,1104057,44
APO_REF,2022,JULIO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,9.0,6380,1104057,0
APO_REF,2022,JULIO,PADRE ABAD,CURIMANA,1_ANIO,26.0,10946,1104057,5
APO_REF,2022,JULIO,PADRE ABAD,IRAZOLA,1_ANIO,62.0,12786,1104057,8
APO_REF,2022,JULIO,PADRE ABAD,NESHUYA,1_ANIO,33.0,11236,1104057,0
APO_REF,2022,JULIO,PADRE ABAD,PADRE ABAD,1_ANIO,127.0,30297,1104057,28
APO_REF,2022,JULIO,PURUS,PURUS,1_ANIO,21.0,3270,1104057,3
APO_REF,2022,JUNIO,ATALAYA,RAIMONDI,1_ANIO,153.0,41621,709615,23
APO_REF,2022,JUNIO,ATALAYA,SEPAHUA,1_ANIO,26.0,8510,709615,8
APO_REF,2022,JUNIO,ATALAYA,TAHUANIA,1_ANIO,23.0,11149,709615,6
APO_REF,2022,JUNIO,ATALAYA,YURUA,1_ANIO,7.0,2564,709615,3
APO_REF,2022,JUNIO,CORONEL PORTILLO,CALLERIA,1_ANIO,675.0,177751,709615,87
APO_REF,2022,JUNIO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,72.0,20601,709615,13
APO_REF,2022,JUNIO,CORONEL PORTILLO,IPARIA,1_ANIO,39.0,12605,709615,14
APO_REF,2022,JUNIO,CORONEL PORTILLO,MANANTAY,1_ANIO,162.0,113470,709615,54
APO_REF,2022,JUNIO,CORONEL PORTILLO,MASISEA,1_ANIO,52.0,12030,709615,18
APO_REF,2022,JUNIO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,33.0,5843,709615,2
APO_REF,2022,JUNIO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,525.0,124069,709615,38
APO_REF,2022,JUNIO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,7.0,6380,709615,3
APO_REF,2022,JUNIO,PADRE ABAD,CURIMANA,1_ANIO,26.0,10946,709615,6
APO_REF,2022,JUNIO,PADRE ABAD,IRAZOLA,1_ANIO,58.0,12786,709615,10
APO_REF,2022,JUNIO,PADRE ABAD,NESHUYA,1_ANIO,34.0,11236,709615,4
APO_REF,2022,JUNIO,PADRE ABAD,PADRE ABAD,1_ANIO,125.0,30297,709615,15
APO_REF,2022,JUNIO,PURUS,PURUS,1_ANIO,21.0,3270,709615,5
APO_REF,2022,MARZO,ATALAYA,RAIMONDI,1_ANIO,131.0,41621,784465,37
APO_REF,2022,MARZO,ATALAYA,SEPAHUA,1_ANIO,24.0,8510,784465,9
APO_REF,2022,MARZO,ATALAYA,TAHUANIA,1_ANIO,24.0,11149,784465,8
APO_REF,2022,MARZO,ATALAYA,YURUA,1_ANIO,7.0,2564,784465,0
APO_REF,2022,MARZO,CORONEL PORTILLO,CALLERIA,1_ANIO,722.0,177751,784465,123
APO_REF,2022,MARZO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,70.0,20601,784465,16
APO_REF,2022,MARZO,CORONEL PORTILLO,IPARIA,1_ANIO,39.0,12605,784465,11
APO_REF,2022,MARZO,CORONEL PORTILLO,MANANTAY,1_ANIO,162.0,113470,784465,72
APO_REF,2022,MARZO,CORONEL PORTILLO,MASISEA,1_ANIO,56.0,12030,784465,11
APO_REF,2022,MARZO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,31.0,5843,784465,1
APO_REF,2022,MARZO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,523.0,124069,784465,82
APO_REF,2022,MARZO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,7.0,6380,784465,4
APO_REF,2022,MARZO,PADRE ABAD,CURIMANA,1_ANIO,23.0,10946,784465,8
APO_REF,2022,MARZO,PADRE ABAD,IRAZOLA,1_ANIO,48.0,12786,784465,14
APO_REF,2022,MARZO,PADRE ABAD,NESHUYA,1_ANIO,30.0,11236,784465,7
APO_REF,2022,MARZO,PADRE ABAD,PADRE ABAD,1_ANIO,130.0,30297,784465,21
APO_REF,2022,MARZO,PURUS,PURUS,1_ANIO,21.0,3270,784465,7
APO_REF,2022,MAYO,ATALAYA,RAIMONDI,1_ANIO,139.0,41621,760212,19
APO_REF,2022,MAYO,ATALAYA,SEPAHUA,1_ANIO,24.0,8510,760212,3
APO_REF,2022,MAYO,ATALAYA,TAHUANIA,1_ANIO,23.0,11149,760212,11
APO_REF,2022,MAYO,ATALAYA,YURUA,1_ANIO,9.0,2564,760212,2
APO_REF,2022,MAYO,CORONEL PORTILLO,CALLERIA,1_ANIO,684.0,177751,760212,115
APO_REF,2022,MAYO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,71.0,20601,760212,10
APO_REF,2022,MAYO,CORONEL PORTILLO,IPARIA,1_ANIO,39.0,12605,760212,8
APO_REF,2022,MAYO,CORONEL PORTILLO,MANANTAY,1_ANIO,161.0,113470,760212,43
APO_REF,2022,MAYO,CORONEL PORTILLO,MASISEA,1_ANIO,55.0,12030,760212,21
APO_REF,2022,MAYO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,34.0,5843,760212,9
APO_REF,2022,MAYO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,521.0,124069,760212,59
APO_REF,2022,MAYO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,10.0,6380,760212,1
APO_REF,2022,MAYO,PADRE ABAD,CURIMANA,1_ANIO,24.0,10946,760212,18
APO_REF,2022,MAYO,PADRE ABAD,IRAZOLA,1_ANIO,56.0,12786,760212,14
APO_REF,2022,MAYO,PADRE ABAD,NESHUYA,1_ANIO,34.0,11236,760212,9
APO_REF,2022,MAYO,PADRE ABAD,PADRE ABAD,1_ANIO,130.0,30297,760212,24
APO_REF,2022,MAYO,PURUS,PURUS,1_ANIO,24.0,3270,760212,2
APO_REF,2022,NOVIEMBRE,ATALAYA,RAIMONDI,1_ANIO,159.0,41621,677800,54
APO_REF,2022,NOVIEMBRE,ATALAYA,SEPAHUA,1_ANIO,28.0,8510,677800,7
APO_REF,2022,NOVIEMBRE,ATALAYA,TAHUANIA,1_ANIO,26.0,11149,677800,18
APO_REF,2022,NOVIEMBRE,ATALAYA,YURUA,1_ANIO,9.0,2564,677800,3
APO_REF,2022,NOVIEMBRE,CORONEL PORTILLO,CALLERIA,1_ANIO,747.0,177751,677800,93
APO_REF,2022,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,83.0,20601,677800,20
APO_REF,2022,NOVIEMBRE,CORONEL PORTILLO,IPARIA,1_ANIO,44.0,12605,677800,10
APO_REF,2022,NOVIEMBRE,CORONEL PORTILLO,MANANTAY,1_ANIO,169.0,113470,677800,72
APO_REF,2022,NOVIEMBRE,CORONEL PORTILLO,MASISEA,1_ANIO,63.0,12030,677800,8
APO_REF,2022,NOVIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,37.0,5843,677800,10
APO_REF,2022,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,1_ANIO,555.0,124069,677800,66
APO_REF,2022,NOVIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,11.0,6380,677800,4
APO_REF,2022,NOVIEMBRE,PADRE ABAD,CURIMANA,1_ANIO,28.0,10946,677800,7
APO_REF,2022,NOVIEMBRE,PADRE ABAD,IRAZOLA,1_ANIO,64.0,12786,677800,10
APO_REF,2022,NOVIEMBRE,PADRE ABAD,NESHUYA,1_ANIO,38.0,11236,677800,10
APO_REF,2022,NOVIEMBRE,PADRE ABAD,PADRE ABAD,1_ANIO,143.0,30297,677800,24
APO_REF,2022,NOVIEMBRE,PURUS,PURUS,1_ANIO,25.0,3270,677800,6
APO_REF,2022,OCTUBRE,ATALAYA,RAIMONDI,1_ANIO,159.0,41621,541898,25
APO_REF,2022,OCTUBRE,ATALAYA,SEPAHUA,1_ANIO,28.0,8510,541898,6
APO_REF,2022,OCTUBRE,ATALAYA,TAHUANIA,1_ANIO,26.0,11149,541898,11
APO_REF,2022,OCTUBRE,ATALAYA,YURUA,1_ANIO,9.0,2564,541898,0
APO_REF,2022,OCTUBRE,CORONEL PORTILLO,CALLERIA,1_ANIO,747.0,177751,541898,124
APO_REF,2022,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,83.0,20601,541898,12
APO_REF,2022,OCTUBRE,CORONEL PORTILLO,IPARIA,1_ANIO,44.0,12605,541898,12
APO_REF,2022,OCTUBRE,CORONEL PORTILLO,MANANTAY,1_ANIO,169.0,113470,541898,60
APO_REF,2022,OCTUBRE,CORONEL PORTILLO,MASISEA,1_ANIO,63.0,12030,541898,19
APO_REF,2022,OCTUBRE,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,37.0,5843,541898,12
APO_REF,2022,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,1_ANIO,555.0,124069,541898,88
APO_REF,2022,OCTUBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,11.0,6380,541898,0
APO_REF,2022,OCTUBRE,PADRE ABAD,CURIMANA,1_ANIO,28.0,10946,541898,7
APO_REF,2022,OCTUBRE,PADRE ABAD,IRAZOLA,1_ANIO,64.0,12786,541898,15
APO_REF,2022,OCTUBRE,PADRE ABAD,NESHUYA,1_ANIO,38.0,11236,541898,9
APO_REF,2022,OCTUBRE,PADRE ABAD,PADRE ABAD,1_ANIO,143.0,30297,541898,33
APO_REF,2022,OCTUBRE,PURUS,PURUS,1_ANIO,25.0,3270,541898,4
APO_REF,2022,SETIEMBRE,ATALAYA,RAIMONDI,1_ANIO,146.0,41621,694132,27
APO_REF,2022,SETIEMBRE,ATALAYA,SEPAHUA,1_ANIO,23.0,8510,694132,10
APO_REF,2022,SETIEMBRE,ATALAYA,TAHUANIA,1_ANIO,25.0,11149,694132,10
APO_REF,2022,SETIEMBRE,ATALAYA,YURUA,1_ANIO,8.0,2564,694132,1
APO_REF,2022,SETIEMBRE,CORONEL PORTILLO,CALLERIA,1_ANIO,660.0,177751,694132,123
APO_REF,2022,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,76.0,20601,694132,14
APO_REF,2022,SETIEMBRE,CORONEL PORTILLO,IPARIA,1_ANIO,37.0,12605,694132,7
APO_REF,2022,SETIEMBRE,CORONEL PORTILLO,MANANTAY,1_ANIO,146.0,113470,694132,53
APO_REF,2022,SETIEMBRE,CORONEL PORTILLO,MASISEA,1_ANIO,55.0,12030,694132,4
APO_REF,2022,SETIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,36.0,5843,694132,1
APO_REF,2022,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,1_ANIO,546.0,124069,694132,64
APO_REF,2022,SETIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,10.0,6380,694132,1
APO_REF,2022,SETIEMBRE,PADRE ABAD,CURIMANA,1_ANIO,24.0,10946,694132,6
APO_REF,2022,SETIEMBRE,PADRE ABAD,IRAZOLA,1_ANIO,62.0,12786,694132,9
APO_REF,2022,SETIEMBRE,PADRE ABAD,NESHUYA,1_ANIO,37.0,11236,694132,11
APO_REF,2022,SETIEMBRE,PADRE ABAD,PADRE ABAD,1_ANIO,125.0,30297,694132,22
APO_REF,2022,SETIEMBRE,PURUS,PURUS,1_ANIO,21.0,3270,694132,1
APT,2019,ABRIL,CORONEL PORTILLO,CALLERIA,1_ANIO,452.0,168924,998497,56
APT,2019,ABRIL,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,63.0,19029,998497,26
APT,2019,ABRIL,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,27.0,5690,998497,9
APT,2019,ABRIL,CORONEL PORTILLO,YARINACOCHA,1_ANIO,390.0,115625,998497,93
APT,2019,ABRIL,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,8.0,6037,998497,3
APT,2019,ABRIL,PADRE ABAD,CURIMANA,1_ANIO,20.0,9803,998497,17
APT,2019,ABRIL,PADRE ABAD,NESHUYA,1_ANIO,26.0,10080,998497,13
APT,2019,AGOSTO,CORONEL PORTILLO,CALLERIA,1_ANIO,435.0,168924,3650033,19
APT,2019,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,56.0,19029,3650033,14
APT,2019,AGOSTO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,22.0,5690,3650033,7
APT,2019,AGOSTO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,371.0,115625,3650033,37
APT,2019,AGOSTO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,7.0,6037,3650033,2
APT,2019,AGOSTO,PADRE ABAD,CURIMANA,1_ANIO,19.0,9803,3650033,14
APT,2019,AGOSTO,PADRE ABAD,NESHUYA,1_ANIO,23.0,10080,3650033,11
APT,2019,DICIEMBRE,CORONEL PORTILLO,CALLERIA,1_ANIO,440.0,168924,1953340,39
APT,2019,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,57.0,19029,1953340,19
APT,2019,DICIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,22.0,5690,1953340,9
APT,2019,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,1_ANIO,368.0,115625,1953340,79
APT,2019,DICIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,7.0,6037,1953340,1
APT,2019,DICIEMBRE,PADRE ABAD,CURIMANA,1_ANIO,19.0,9803,1953340,13
APT,2019,DICIEMBRE,PADRE ABAD,NESHUYA,1_ANIO,24.0,10080,1953340,11
APT,2019,ENERO,CORONEL PORTILLO,CALLERIA,1_ANIO,422.0,168924,924269,79
APT,2019,ENERO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,58.0,19029,924269,25
APT,2019,ENERO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,23.0,5690,924269,5
APT,2019,ENERO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,375.0,115625,924269,53
APT,2019,ENERO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,6.0,6037,924269,1
APT,2019,ENERO,PADRE ABAD,CURIMANA,1_ANIO,15.0,9803,924269,1
