VACUNA,ANIO,MES,PROVINCIA,RANGO_EDAD,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO,CANTIDAD,UBIGEO,ALFABETISMO,AGUA_POTABLE,DEMORA_CITA_horas,DEMORA_TRASLADO_horas
INFLUENZA,2021,ENERO,PADRE ABAD,2_ANIOS,410,6272,822309,103,250300,0.28,0.185,0.167,0.083
INFLUENZA,2021,ENERO,PURUS,2_ANIOS,36,3284,822309,0,250400,0.0,0.0,0.0,0.0
INFLUENZA,2021,FEBRERO,ATALAYA,2_ANIOS,332,2501,677118,31,250200,0.167,0.0,0.0,0.0
INFLUENZA,2021,FEBRERO,CORONEL PORTILLO,2_ANIOS,2854,5794,677118,204,250100,0.168,0.193,0.454,0.652
INFLUENZA,2021,FEBRERO,PADRE ABAD,2_ANIOS,434,6272,677118,69,250300,0.256,0.345,0.303,0.909
INFLUENZA,2021,FEBRERO,PURUS,2_ANIOS,38,3284,677118,2,250400,0.0,0.0,0.0,0.0
INFLUENZA,2021,JULIO,ATALAYA,2_ANIOS,344,2501,647735,131,250200,0.342,0.0,0.75,0.167
INFLUENZA,2021,JULIO,CORONEL PORTILLO,2_ANIOS,2964,5794,647735,417,250100,0.228,0.34,5.031,0.336
INFLUENZA,2021,JULIO,PADRE ABAD,2_ANIOS,456,6272,647735,87,250300,0.259,0.857,0.278,0.222
INFLUENZA,2021,JULIO,PURUS,2_ANIOS,38,3284,647735,0,250400,0.0,0.0,0.0,0.0
INFLUENZA,2021,JUNIO,ATALAYA,2_ANIOS,344,2501,696098,77,250200,0.208,0.059,0.375,1.75
INFLUENZA,2021,JUNIO,CORONEL PORTILLO,2_ANIOS,2962,5794,696098,365,250100,0.154,0.635,2.536,0.219
INFLUENZA,2021,JUNIO,PADRE ABAD,2_ANIOS,452,6272,696098,108,250300,0.25,0.5,0.444,0.261
INFLUENZA,2021,JUNIO,PURUS,2_ANIOS,38,3284,696098,0,250400,0.0,0.0,0.0,0.0
INFLUENZA,2021,MARZO,ATALAYA,2_ANIOS,308,2501,1269741,22,250200,0.333,0.412,0.833,2.028
INFLUENZA,2021,MARZO,CORONEL PORTILLO,2_ANIOS,2902,5794,1269741,107,250100,0.19,0.406,0.272,0.231
INFLUENZA,2021,MARZO,PADRE ABAD,2_ANIOS,438,6272,1269741,60,250300,0.307,0.0,0.229,0.875
INFLUENZA,2021,MARZO,PURUS,2_ANIOS,38,3284,1269741,1,250400,0.0,0.0,0.0,0.0
INFLUENZA,2021,MAYO,ATALAYA,2_ANIOS,334,2501,694026,13,250200,0.31,0.0,0.083,0.083
INFLUENZA,2021,MAYO,CORONEL PORTILLO,2_ANIOS,2964,5794,694026,195,250100,0.218,0.405,0.591,0.428
INFLUENZA,2021,MAYO,PADRE ABAD,2_ANIOS,440,6272,694026,28,250300,0.188,0.385,0.292,0.104
INFLUENZA,2021,MAYO,PURUS,2_ANIOS,38,3284,694026,3,250400,0.0,0.0,0.0,0.0
INFLUENZA,2021,NOVIEMBRE,ATALAYA,2_ANIOS,384,2501,811749,113,250200,0.233,0.0,0.167,1.571
INFLUENZA,2021,NOVIEMBRE,CORONEL PORTILLO,2_ANIOS,3012,5794,811749,447,250100,0.162,0.42,31.663,2.165
INFLUENZA,2021,NOVIEMBRE,PADRE ABAD,2_ANIOS,482,6272,811749,93,250300,0.235,0.231,0.167,0.083
INFLUENZA,2021,NOVIEMBRE,PURUS,2_ANIOS,44,3284,811749,13,250400,0.0,0.0,0.0,0.0
INFLUENZA,2021,OCTUBRE,ATALAYA,2_ANIOS,372,2501,612818,17,250200,0.393,0.0,0.167,0.167
INFLUENZA,2021,OCTUBRE,CORONEL PORTILLO,2_ANIOS,2898,5794,612818,514,250100,0.15,0.37,10.899,0.121
INFLUENZA,2021,OCTUBRE,PADRE ABAD,2_ANIOS,480,6272,612818,78,250300,0.467,0.583,0.128,1.378
INFLUENZA,2021,OCTUBRE,PURUS,2_ANIOS,38,3284,612818,1,250400,0.0,0.0,0.0,0.0
INFLUENZA,2021,SETIEMBRE,ATALAYA,2_ANIOS,356,2501,681661,76,250200,0.278,0.0,0.0,0.0
INFLUENZA,2021,SETIEMBRE,CORONEL PORTILLO,2_ANIOS,2976,5794,681661,460,250100,0.203,0.517,0.721,0.225
INFLUENZA,2021,SETIEMBRE,PADRE ABAD,2_ANIOS,474,6272,681661,93,250300,0.247,0.281,0.442,0.331
INFLUENZA,2021,SETIEMBRE,PURUS,2_ANIOS,38,3284,681661,4,250400,0.0,0.0,0.0,0.0
INFLUENZA,2022,ABRIL,ATALAYA,2_ANIOS,388,2564,748576,1,250200,0.224,0.071,0.427,0.365
INFLUENZA,2022,ABRIL,CORONEL PORTILLO,2_ANIOS,3208,5843,748576,30,250100,0.167,0.32,36.006,0.343
INFLUENZA,2022,ABRIL,PADRE ABAD,2_ANIOS,488,6380,748576,1,250300,0.1,0.25,0.167,1.0
INFLUENZA,2022,ABRIL,PURUS,2_ANIOS,44,3270,748576,0,250400,0.0,0.0,0.0,0.0
INFLUENZA,2022,AGOSTO,ATALAYA,2_ANIOS,354,2564,779177,105,250200,0.198,0.387,0.0,0.0
INFLUENZA,2022,AGOSTO,CORONEL PORTILLO,2_ANIOS,3014,5843,779177,484,250100,0.148,0.39,18.837,0.177
INFLUENZA,2022,AGOSTO,PADRE ABAD,2_ANIOS,478,6380,779177,108,250300,0.277,0.425,0.226,0.19
INFLUENZA,2022,AGOSTO,PURUS,2_ANIOS,42,3270,779177,4,250400,0.0,0.0,0.0,0.0
INFLUENZA,2022,DICIEMBRE,ATALAYA,2_ANIOS,444,2564,996898,113,250200,0.196,0.0,0.438,0.25
INFLUENZA,2022,DICIEMBRE,CORONEL PORTILLO,2_ANIOS,3396,5843,996898,345,250100,0.183,0.474,54.153,0.195
INFLUENZA,2022,DICIEMBRE,PADRE ABAD,2_ANIOS,568,6380,996898,60,250300,0.24,0.0,0.352,0.104
INFLUENZA,2022,DICIEMBRE,PURUS,2_ANIOS,50,3270,996898,3,250400,0.0,0.0,0.0,0.0
INFLUENZA,2022,ENERO,ATALAYA,2_ANIOS,396,2564,684081,40,250200,0.255,0.0,0.392,5.008
INFLUENZA,2022,ENERO,CORONEL PORTILLO,2_ANIOS,3054,5843,684081,669,250100,0.14,0.244,61.612,0.21
INFLUENZA,2022,ENERO,PADRE ABAD,2_ANIOS,490,6380,684081,57,250300,0.318,0.5,0.25,0.139
INFLUENZA,2022,ENERO,PURUS,2_ANIOS,40,3270,684081,0,250400,0.0,0.0,0.0,0.0
INFLUENZA,2022,FEBRERO,ATALAYA,2_ANIOS,366,2564,910655,57,250200,0.167,0.124,0.0,0.0
INFLUENZA,2022,FEBRERO,CORONEL PORTILLO,2_ANIOS,3152,5843,910655,550,250100,0.135,0.267,0.47,1.187
INFLUENZA,2022,FEBRERO,PADRE ABAD,2_ANIOS,468,6380,910655,106,250300,0.216,0.143,0.3,0.717
INFLUENZA,2022,FEBRERO,PURUS,2_ANIOS,42,3270,910655,3,250400,0.0,0.0,0.0,0.0
INFLUENZA,2022,JULIO,ATALAYA,2_ANIOS,434,2564,1104057,82,250200,0.214,0.387,0.861,0.556
INFLUENZA,2022,JULIO,CORONEL PORTILLO,2_ANIOS,3108,5843,1104057,474,250100,0.19,0.299,12.455,0.231
INFLUENZA,2022,JULIO,PADRE ABAD,2_ANIOS,514,6380,1104057,113,250300,0.15,0.333,0.562,0.054
INFLUENZA,2022,JULIO,PURUS,2_ANIOS,42,3270,1104057,3,250400,0.0,0.0,0.0,0.0
INFLUENZA,2022,JUNIO,ATALAYA,2_ANIOS,418,2564,709615,55,250200,0.25,0.294,0.926,0.38
INFLUENZA,2022,JUNIO,CORONEL PORTILLO,2_ANIOS,3116,5843,709615,494,250100,0.168,0.435,1.494,0.237
INFLUENZA,2022,JUNIO,PADRE ABAD,2_ANIOS,500,6380,709615,99,250300,0.2,0.667,0.0,0.0
INFLUENZA,2022,JUNIO,PURUS,2_ANIOS,42,3270,709615,3,250400,0.0,0.0,0.0,0.0
INFLUENZA,2022,MARZO,ATALAYA,2_ANIOS,372,2564,784465,64,250200,0.135,0.294,0.25,1.25
INFLUENZA,2022,MARZO,CORONEL PORTILLO,2_ANIOS,3206,5843,784465,513,250100,0.146,0.544,34.479,0.24
INFLUENZA,2022,MARZO,PADRE ABAD,2_ANIOS,476,6380,784465,80,250300,0.205,0.0,0.111,0.222
INFLUENZA,2022,MARZO,PURUS,2_ANIOS,42,3270,784465,4,250400,0.0,0.0,0.0,0.0
INFLUENZA,2022,MAYO,ATALAYA,2_ANIOS,390,2564,760212,63,250200,0.291,0.074,0.55,0.55
INFLUENZA,2022,MAYO,CORONEL PORTILLO,2_ANIOS,3130,5843,760212,578,250100,0.223,0.141,2.559,0.379
INFLUENZA,2022,MAYO,PADRE ABAD,2_ANIOS,508,6380,760212,57,250300,0.236,0.163,27.777,0.625
INFLUENZA,2022,MAYO,PURUS,2_ANIOS,48,3270,760212,0,250400,0.0,0.0,0.0,0.0
INFLUENZA,2022,NOVIEMBRE,ATALAYA,2_ANIOS,444,2564,677800,294,250200,0.233,0.053,0.0,0.0
INFLUENZA,2022,NOVIEMBRE,CORONEL PORTILLO,2_ANIOS,3396,5843,677800,491,250100,0.195,0.202,62.816,0.27
INFLUENZA,2022,NOVIEMBRE,PADRE ABAD,2_ANIOS,568,6380,677800,114,250300,0.265,0.188,1.815,0.215
INFLUENZA,2022,NOVIEMBRE,PURUS,2_ANIOS,50,3270,677800,6,250400,0.0,0.0,0.0,0.0
INFLUENZA,2022,OCTUBRE,ATALAYA,2_ANIOS,444,2564,541898,100,250200,0.351,0.053,1.667,1.667
INFLUENZA,2022,OCTUBRE,CORONEL PORTILLO,2_ANIOS,3396,5843,541898,498,250100,0.188,0.575,14.481,0.13
INFLUENZA,2022,OCTUBRE,PADRE ABAD,2_ANIOS,568,6380,541898,140,250300,0.174,0.261,0.465,0.396
INFLUENZA,2022,OCTUBRE,PURUS,2_ANIOS,50,3270,541898,9,250400,0.0,0.0,0.0,0.0
INFLUENZA,2022,SETIEMBRE,ATALAYA,2_ANIOS,404,2564,694132,71,250200,0.236,0.5,4.841,0.197
INFLUENZA,2022,SETIEMBRE,CORONEL PORTILLO,2_ANIOS,3112,5843,694132,439,250100,0.124,0.343,14.974,0.547
INFLUENZA,2022,SETIEMBRE,PADRE ABAD,2_ANIOS,516,6380,694132,110,250300,0.395,0.267,0.281,0.233
INFLUENZA,2022,SETIEMBRE,PURUS,2_ANIOS,42,3270,694132,4,250400,0.0,0.0,0.0,0.0
NEUMO,2019,ABRIL,CORONEL PORTILLO,1_ANIO,932,5690,998497,208,250100,0.233,0.527,1.254,0.251
NEUMO,2019,ABRIL,PADRE ABAD,1_ANIO,54,6037,998497,42,250300,0.056,0.667,0.5,0.375
NEUMO,2019,AGOSTO,CORONEL PORTILLO,1_ANIO,884,5690,3650033,97,250100,0.161,0.292,6.27,0.216
NEUMO,2019,AGOSTO,PADRE ABAD,1_ANIO,49,6037,3650033,22,250300,0.219,0.667,0.31,0.119
NEUMO,2019,DICIEMBRE,CORONEL PORTILLO,1_ANIO,887,5690,1953340,176,250100,0.186,0.537,38.927,0.23
NEUMO,2019,DICIEMBRE,PADRE ABAD,1_ANIO,50,6037,1953340,28,250300,0.208,0.333,0.42,0.193
NEUMO,2019,ENERO,CORONEL PORTILLO,1_ANIO,878,5690,924269,254,250100,0.134,0.579,1.463,0.288
NEUMO,2019,ENERO,PADRE ABAD,1_ANIO,46,6037,924269,24,250300,0.263,0.145,0.311,0.25
NEUMO,2019,FEBRERO,CORONEL PORTILLO,1_ANIO,825,5690,1000320,178,250100,0.139,0.212,13.657,0.247
NEUMO,2019,FEBRERO,PADRE ABAD,1_ANIO,46,6037,1000320,31,250300,0.254,0.0,0.288,0.053
NEUMO,2019,JULIO,CORONEL PORTILLO,1_ANIO,932,5690,1352080,139,250100,0.19,0.433,29.353,0.341
NEUMO,2019,JULIO,PADRE ABAD,1_ANIO,54,6037,1352080,23,250300,0.394,0.304,0.167,0.083
NEUMO,2019,JUNIO,CORONEL PORTILLO,1_ANIO,889,5690,1235133,164,250100,0.229,0.376,3.274,0.161
NEUMO,2019,JUNIO,PADRE ABAD,1_ANIO,48,6037,1235133,29,250300,0.143,0.5,0.905,0.274
NEUMO,2019,MARZO,CORONEL PORTILLO,1_ANIO,932,5690,1003216,163,250100,0.222,0.214,5.727,0.415
NEUMO,2019,MARZO,PADRE ABAD,1_ANIO,54,6037,1003216,19,250300,0.364,0.056,0.358,0.762
NEUMO,2019,MAYO,CORONEL PORTILLO,1_ANIO,881,5690,1030125,182,250100,0.24,0.439,39.428,0.273
NEUMO,2019,MAYO,PADRE ABAD,1_ANIO,52,6037,1030125,31,250300,0.212,0.27,1.58,0.291
NEUMO,2019,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,886,5690,1813790,159,250100,0.26,0.31,14.911,0.287
NEUMO,2019,NOVIEMBRE,PADRE ABAD,1_ANIO,50,6037,1813790,46,250300,0.091,0.5,1.278,0.133
NEUMO,2019,OCTUBRE,CORONEL PORTILLO,1_ANIO,932,5690,619318,241,250100,0.19,0.5,22.11,0.262
NEUMO,2019,OCTUBRE,PADRE ABAD,1_ANIO,54,6037,619318,27,250300,0.296,0.176,0.331,0.232
NEUMO,2019,SETIEMBRE,CORONEL PORTILLO,1_ANIO,892,5690,85800,295,250100,0.118,0.488,50.979,0.239
NEUMO,2019,SETIEMBRE,PADRE ABAD,1_ANIO,51,6037,85800,32,250300,0.154,0.5,0.528,0.133
NEUMO,2020,ABRIL,ATALAYA,1_ANIO,136,2435,815151,7,250200,0.314,0.75,0.0,0.0
NEUMO,2020,ABRIL,CORONEL PORTILLO,1_ANIO,1248,5742,815151,51,250100,0.278,0.348,0.0,0.0
NEUMO,2020,ABRIL,PADRE ABAD,1_ANIO,178,6159,815151,9,250300,0.336,0.115,0.0,0.0
NEUMO,2020,ABRIL,PURUS,1_ANIO,18,3284,815151,2,250400,0.0,0.0,0.0,0.0
NEUMO,2020,AGOSTO,ATALAYA,1_ANIO,146,2435,725676,66,250200,0.615,0.0,0.0,0.0
NEUMO,2020,AGOSTO,CORONEL PORTILLO,1_ANIO,1379,5742,725676,491,250100,0.287,0.25,0.0,0.0
NEUMO,2020,AGOSTO,PADRE ABAD,1_ANIO,209,6159,725676,77,250300,0.416,0.163,0.0,0.0
NEUMO,2020,AGOSTO,PURUS,1_ANIO,17,3284,725676,6,250400,0.636,0.0,0.0,0.0
NEUMO,2020,DICIEMBRE,ATALAYA,1_ANIO,172,2435,161316,62,250200,0.25,0.0,0.117,0.389
NEUMO,2020,DICIEMBRE,CORONEL PORTILLO,1_ANIO,1423,5742,161316,421,250100,0.173,0.577,1.657,0.349
NEUMO,2020,DICIEMBRE,PADRE ABAD,1_ANIO,218,6159,161316,76,250300,0.306,0.381,0.631,0.124
NEUMO,2020,DICIEMBRE,PURUS,1_ANIO,17,3284,161316,5,250400,0.0,0.0,0.0,0.0
NEUMO,2020,ENERO,ATALAYA,1_ANIO,129,2435,777891,58,250200,0.13,0.556,0.56,0.06
NEUMO,2020,ENERO,CORONEL PORTILLO,1_ANIO,1239,5742,777891,392,250100,0.143,0.411,7.049,0.269
NEUMO,2020,ENERO,PADRE ABAD,1_ANIO,183,6159,777891,106,250300,0.277,0.302,2.883,0.29
NEUMO,2020,ENERO,PURUS,1_ANIO,17,3284,777891,1,250400,0.0,0.0,0.0,0.0
NEUMO,2020,FEBRERO,ATALAYA,1_ANIO,130,2435,761802,49,250200,0.128,0.444,0.41,0.153
NEUMO,2020,FEBRERO,CORONEL PORTILLO,1_ANIO,1248,5742,761802,426,250100,0.176,0.516,23.346,0.212
NEUMO,2020,FEBRERO,PADRE ABAD,1_ANIO,185,6159,761802,91,250300,0.378,0.179,0.635,0.181
NEUMO,2020,FEBRERO,PURUS,1_ANIO,17,3284,761802,12,250400,0.31,0.0,0.125,0.083
NEUMO,2020,JULIO,ATALAYA,1_ANIO,129,2435,804264,35,250200,0.385,0.333,0.0,0.0
NEUMO,2020,JULIO,CORONEL PORTILLO,1_ANIO,1239,5742,804264,532,250100,0.295,0.294,0.0,0.0
NEUMO,2020,JULIO,PADRE ABAD,1_ANIO,183,6159,804264,81,250300,0.542,0.125,0.0,0.0
NEUMO,2020,JULIO,PURUS,1_ANIO,17,3284,804264,4,250400,0.0,0.0,0.0,0.0
NEUMO,2020,JUNIO,ATALAYA,1_ANIO,135,2435,718822,29,250200,0.619,0.111,0.0,0.0
NEUMO,2020,JUNIO,CORONEL PORTILLO,1_ANIO,1296,5742,718822,162,250100,0.323,0.242,0.0,0.0
NEUMO,2020,JUNIO,PADRE ABAD,1_ANIO,195,6159,718822,31,250300,0.506,0.095,0.0,0.0
NEUMO,2020,JUNIO,PURUS,1_ANIO,17,3284,718822,5,250400,0.0,0.0,0.0,0.0
NEUMO,2020,MARZO,ATALAYA,1_ANIO,131,2435,751336,34,250200,0.143,0.207,6.988,0.119
NEUMO,2020,MARZO,CORONEL PORTILLO,1_ANIO,1256,5742,751336,264,250100,0.27,0.342,2.805,0.371
NEUMO,2020,MARZO,PADRE ABAD,1_ANIO,184,6159,751336,54,250300,0.262,0.222,0.583,1.677
NEUMO,2020,MARZO,PURUS,1_ANIO,17,3284,751336,0,250400,0.0,0.0,0.0,0.0
NEUMO,2020,MAYO,ATALAYA,1_ANIO,132,2435,710703,34,250200,0.552,0.0,0.0,0.0
NEUMO,2020,MAYO,CORONEL PORTILLO,1_ANIO,1295,5742,710703,50,250100,0.338,0.431,0.0,0.0
NEUMO,2020,MAYO,PADRE ABAD,1_ANIO,191,6159,710703,10,250300,0.593,0.105,0.0,0.0
NEUMO,2020,MAYO,PURUS,1_ANIO,18,3284,710703,7,250400,0.0,0.0,0.0,0.0
NEUMO,2020,NOVIEMBRE,ATALAYA,1_ANIO,172,2435,1348304,90,250200,0.286,0.152,0.218,0.152
NEUMO,2020,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,1401,5742,1348304,658,250100,0.208,0.384,0.903,0.619
NEUMO,2020,NOVIEMBRE,PADRE ABAD,1_ANIO,215,6159,1348304,93,250300,0.091,0.275,0.0,0.0
NEUMO,2020,NOVIEMBRE,PURUS,1_ANIO,17,3284,1348304,6,250400,0.0,0.0,0.0,0.0
NEUMO,2020,OCTUBRE,ATALAYA,1_ANIO,175,2435,858754,116,250200,0.302,0.0,0.506,0.094
NEUMO,2020,OCTUBRE,CORONEL PORTILLO,1_ANIO,1409,5742,858754,640,250100,0.173,0.471,6.635,0.26
NEUMO,2020,OCTUBRE,PADRE ABAD,1_ANIO,229,6159,858754,155,250300,0.358,0.275,0.193,0.689
NEUMO,2020,OCTUBRE,PURUS,1_ANIO,17,3284,858754,16,250400,0.0,0.0,0.0,0.0
NEUMO,2020,SETIEMBRE,ATALAYA,1_ANIO,146,2435,749638,97,250200,0.352,0.107,0.26,0.315
NEUMO,2020,SETIEMBRE,CORONEL PORTILLO,1_ANIO,1379,5742,749638,753,250100,0.148,0.47,14.216,0.433
NEUMO,2020,SETIEMBRE,PADRE ABAD,1_ANIO,209,6159,749638,78,250300,0.318,0.5,41.0,0.861
NEUMO,2020,SETIEMBRE,PURUS,1_ANIO,17,3284,749638,1,250400,0.0,0.0,0.0,0.0
NEUMO,2021,ABRIL,ATALAYA,1_ANIO,166,2501,268268,70,250200,0.129,0.0,0.25,0.083
NEUMO,2021,ABRIL,CORONEL PORTILLO,1_ANIO,1481,5794,268268,375,250100,0.203,0.354,29.008,0.175
NEUMO,2021,ABRIL,PADRE ABAD,1_ANIO,248,6272,268268,99,250300,0.25,0.0,0.222,1.139
NEUMO,2021,ABRIL,PURUS,1_ANIO,19,3284,268268,1,250400,0.0,0.0,0.0,0.0
NEUMO,2021,AGOSTO,ATALAYA,1_ANIO,179,2501,629819,77,250200,0.198,0.167,2.968,1.052
NEUMO,2021,AGOSTO,CORONEL PORTILLO,1_ANIO,1500,5794,629819,463,250100,0.192,0.302,8.156,0.236
NEUMO,2021,AGOSTO,PADRE ABAD,1_ANIO,239,6272,629819,79,250300,0.317,0.067,0.167,0.125
NEUMO,2021,AGOSTO,PURUS,1_ANIO,19,3284,629819,1,250400,0.0,0.0,0.0,0.0
NEUMO,2021,DICIEMBRE,ATALAYA,1_ANIO,194,2501,486866,29,250200,0.303,0.067,0.292,0.083
NEUMO,2021,DICIEMBRE,CORONEL PORTILLO,1_ANIO,1512,5794,486866,247,250100,0.166,0.458,10.208,0.283
NEUMO,2021,DICIEMBRE,PADRE ABAD,1_ANIO,244,6272,486866,53,250300,0.3,0.419,0.306,0.217
NEUMO,2021,DICIEMBRE,PURUS,1_ANIO,21,3284,486866,4,250400,0.0,0.0,0.0,0.0
NEUMO,2021,ENERO,ATALAYA,1_ANIO,182,2501,822309,45,250200,0.35,0.0,0.167,0.333
NEUMO,2021,ENERO,CORONEL PORTILLO,1_ANIO,1425,5794,822309,373,250100,0.167,0.413,4.208,0.158
NEUMO,2021,ENERO,PADRE ABAD,1_ANIO,205,6272,822309,95,250300,0.28,0.185,0.167,0.083
NEUMO,2021,ENERO,PURUS,1_ANIO,18,3284,822309,3,250400,0.0,0.0,0.0,0.0
NEUMO,2021,FEBRERO,ATALAYA,1_ANIO,166,2501,677118,81,250200,0.167,0.0,0.0,0.0
NEUMO,2021,FEBRERO,CORONEL PORTILLO,1_ANIO,1427,5794,677118,357,250100,0.168,0.193,0.454,0.652
NEUMO,2021,FEBRERO,PADRE ABAD,1_ANIO,217,6272,677118,68,250300,0.256,0.345,0.303,0.909
NEUMO,2021,FEBRERO,PURUS,1_ANIO,19,3284,677118,2,250400,0.0,0.0,0.0,0.0
NEUMO,2021,JULIO,ATALAYA,1_ANIO,172,2501,647735,56,250200,0.342,0.0,0.75,0.167
NEUMO,2021,JULIO,CORONEL PORTILLO,1_ANIO,1482,5794,647735,359,250100,0.228,0.34,5.031,0.336
NEUMO,2021,JULIO,PADRE ABAD,1_ANIO,228,6272,647735,76,250300,0.259,0.857,0.278,0.222
NEUMO,2021,JULIO,PURUS,1_ANIO,19,3284,647735,6,250400,0.0,0.0,0.0,0.0
NEUMO,2021,JUNIO,ATALAYA,1_ANIO,172,2501,696098,87,250200,0.208,0.059,0.375,1.75
NEUMO,2021,JUNIO,CORONEL PORTILLO,1_ANIO,1481,5794,696098,400,250100,0.154,0.635,2.536,0.219
NEUMO,2021,JUNIO,PADRE ABAD,1_ANIO,226,6272,696098,81,250300,0.25,0.5,0.444,0.261
NEUMO,2021,JUNIO,PURUS,1_ANIO,19,3284,696098,6,250400,0.0,0.0,0.0,0.0
NEUMO,2021,MARZO,ATALAYA,1_ANIO,154,2501,1269741,83,250200,0.333,0.412,0.833,2.028
NEUMO,2021,MARZO,CORONEL PORTILLO,1_ANIO,1451,5794,1269741,415,250100,0.19,0.406,0.272,0.231
NEUMO,2021,MARZO,PADRE ABAD,1_ANIO,219,6272,1269741,82,250300,0.307,0.0,0.229,0.875
NEUMO,2021,MARZO,PURUS,1_ANIO,19,3284,1269741,0,250400,0.0,0.0,0.0,0.0
NEUMO,2021,MAYO,ATALAYA,1_ANIO,167,2501,694026,78,250200,0.31,0.0,0.083,0.083
NEUMO,2021,MAYO,CORONEL PORTILLO,1_ANIO,1482,5794,694026,394,250100,0.218,0.405,0.591,0.428
NEUMO,2021,MAYO,PADRE ABAD,1_ANIO,220,6272,694026,100,250300,0.188,0.385,0.292,0.104
NEUMO,2021,MAYO,PURUS,1_ANIO,19,3284,694026,4,250400,0.0,0.0,0.0,0.0
NEUMO,2021,NOVIEMBRE,ATALAYA,1_ANIO,192,2501,811749,50,250200,0.233,0.0,0.167,1.571
NEUMO,2021,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,1506,5794,811749,403,250100,0.162,0.42,31.663,2.165
NEUMO,2021,NOVIEMBRE,PADRE ABAD,1_ANIO,241,6272,811749,91,250300,0.235,0.231,0.167,0.083
NEUMO,2021,NOVIEMBRE,PURUS,1_ANIO,22,3284,811749,10,250400,0.0,0.0,0.0,0.0
NEUMO,2021,OCTUBRE,ATALAYA,1_ANIO,186,2501,612818,25,250200,0.393,0.0,0.167,0.167
NEUMO,2021,OCTUBRE,CORONEL PORTILLO,1_ANIO,1449,5794,612818,319,250100,0.15,0.37,10.899,0.121
NEUMO,2021,OCTUBRE,PADRE ABAD,1_ANIO,240,6272,612818,66,250300,0.467,0.583,0.128,1.378
NEUMO,2021,OCTUBRE,PURUS,1_ANIO,19,3284,612818,0,250400,0.0,0.0,0.0,0.0
NEUMO,2021,SETIEMBRE,ATALAYA,1_ANIO,178,2501,681661,63,250200,0.278,0.0,0.0,0.0
NEUMO,2021,SETIEMBRE,CORONEL PORTILLO,1_ANIO,1488,5794,681661,450,250100,0.203,0.517,0.721,0.225
NEUMO,2021,SETIEMBRE,PADRE ABAD,1_ANIO,237,6272,681661,84,250300,0.247,0.281,0.442,0.331
NEUMO,2021,SETIEMBRE,PURUS,1_ANIO,19,3284,681661,4,250400,0.0,0.0,0.0,0.0
NEUMO,2022,ABRIL,ATALAYA,1_ANIO,194,2564,748576,75,250200,0.224,0.071,0.427,0.365
NEUMO,2022,ABRIL,CORONEL PORTILLO,1_ANIO,1604,5843,748576,421,250100,0.167,0.32,36.006,0.343
NEUMO,2022,ABRIL,PADRE ABAD,1_ANIO,244,6380,748576,101,250300,0.1,0.25,0.167,1.0
NEUMO,2022,ABRIL,PURUS,1_ANIO,22,3270,748576,7,250400,0.0,0.0,0.0,0.0
NEUMO,2022,AGOSTO,ATALAYA,1_ANIO,177,2564,779177,52,250200,0.198,0.387,0.0,0.0
NEUMO,2022,AGOSTO,CORONEL PORTILLO,1_ANIO,1507,5843,779177,469,250100,0.148,0.39,18.837,0.177
NEUMO,2022,AGOSTO,PADRE ABAD,1_ANIO,239,6380,779177,73,250300,0.277,0.425,0.226,0.19
NEUMO,2022,AGOSTO,PURUS,1_ANIO,21,3270,779177,8,250400,0.0,0.0,0.0,0.0
NEUMO,2022,DICIEMBRE,ATALAYA,1_ANIO,222,2564,996898,46,250200,0.196,0.0,0.438,0.25
NEUMO,2022,DICIEMBRE,CORONEL PORTILLO,1_ANIO,1698,5843,996898,384,250100,0.183,0.474,54.153,0.195
NEUMO,2022,DICIEMBRE,PADRE ABAD,1_ANIO,284,6380,996898,55,250300,0.24,0.0,0.352,0.104
NEUMO,2022,DICIEMBRE,PURUS,1_ANIO,25,3270,996898,3,250400,0.0,0.0,0.0,0.0
NEUMO,2022,ENERO,ATALAYA,1_ANIO,198,2564,684081,64,250200,0.255,0.0,0.392,5.008
NEUMO,2022,ENERO,CORONEL PORTILLO,1_ANIO,1527,5843,684081,409,250100,0.14,0.244,61.612,0.21
NEUMO,2022,ENERO,PADRE ABAD,1_ANIO,245,6380,684081,54,250300,0.318,0.5,0.25,0.139
NEUMO,2022,ENERO,PURUS,1_ANIO,20,3270,684081,2,250400,0.0,0.0,0.0,0.0
NEUMO,2022,FEBRERO,ATALAYA,1_ANIO,183,2564,910655,102,250200,0.167,0.124,0.0,0.0
NEUMO,2022,FEBRERO,CORONEL PORTILLO,1_ANIO,1576,5843,910655,465,250100,0.135,0.267,0.47,1.187
NEUMO,2022,FEBRERO,PADRE ABAD,1_ANIO,234,6380,910655,66,250300,0.216,0.143,0.3,0.717
NEUMO,2022,FEBRERO,PURUS,1_ANIO,21,3270,910655,4,250400,0.0,0.0,0.0,0.0
NEUMO,2022,JULIO,ATALAYA,1_ANIO,217,2564,1104057,52,250200,0.214,0.387,0.861,0.556
NEUMO,2022,JULIO,CORONEL PORTILLO,1_ANIO,1554,5843,1104057,424,250100,0.19,0.299,12.455,0.231
