VACUNA,ANIO,MES,RANGO_EDAD,POBLACION,PROVINCIA,DISTRITO,PRESUPUESTO,CANTIDAD DE PERSONAL,CANTIDAD
BCG,2019,ENERO,RN,9803,PADRE ABAD,CURIMANA,924269,15,8
BCG,2019,ENERO,RN,10080,PADRE ABAD,NESHUYA,924269,25,17
BCG,2019,ENERO,RN,19029,CORONEL PORTILLO,CAMPOVERDE,924269,58,17
BCG,2019,ENERO,RN,115625,CORONEL PORTILLO,YARINACOCHA,924269,375,335
BCG,2019,ENERO,RN,168924,CORONEL PORTILLO,CALLERIA,924269,422,670
BCG,2019,FEBRERO,RN,5690,CORONEL PORTILLO,NUEVA REQUENA,1000320,22,6
BCG,2019,FEBRERO,RN,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1000320,6,1
BCG,2019,FEBRERO,RN,9803,PADRE ABAD,CURIMANA,1000320,15,7
BCG,2019,FEBRERO,RN,10080,PADRE ABAD,NESHUYA,1000320,25,14
BCG,2019,FEBRERO,RN,19029,CORONEL PORTILLO,CAMPOVERDE,1000320,58,14
BCG,2019,FEBRERO,RN,115625,CORONEL PORTILLO,YARINACOCHA,1000320,341,309
BCG,2019,FEBRERO,RN,168924,CORONEL PORTILLO,CALLERIA,1000320,404,437
BCG,2019,JULIO,RN,5690,CORONEL PORTILLO,NUEVA REQUENA,1352080,27,3
BCG,2019,JULIO,RN,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1352080,8,2
BCG,2019,JULIO,RN,9803,PADRE ABAD,CURIMANA,1352080,20,18
BCG,2019,JULIO,RN,10080,PADRE ABAD,NESHUYA,1352080,26,24
BCG,2019,JULIO,RN,19029,CORONEL PORTILLO,CAMPOVERDE,1352080,63,12
BCG,2019,JULIO,RN,115625,CORONEL PORTILLO,YARINACOCHA,1352080,390,306
BCG,2019,JULIO,RN,168924,CORONEL PORTILLO,CALLERIA,1352080,452,326
BCG,2019,JUNIO,RN,5690,CORONEL PORTILLO,NUEVA REQUENA,1235133,25,8
BCG,2019,JUNIO,RN,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1235133,6,1
BCG,2019,JUNIO,RN,9803,PADRE ABAD,CURIMANA,1235133,19,25
BCG,2019,JUNIO,RN,10080,PADRE ABAD,NESHUYA,1235133,23,29
BCG,2019,JUNIO,RN,19029,CORONEL PORTILLO,CAMPOVERDE,1235133,60,9
BCG,2019,JUNIO,RN,115625,CORONEL PORTILLO,YARINACOCHA,1235133,370,315
BCG,2019,JUNIO,RN,168924,CORONEL PORTILLO,CALLERIA,1235133,434,305
BCG,2019,MARZO,RN,5690,CORONEL PORTILLO,NUEVA REQUENA,1003216,27,4
BCG,2019,MARZO,RN,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1003216,8,1
BCG,2019,MARZO,RN,9803,PADRE ABAD,CURIMANA,1003216,20,20
BCG,2019,MARZO,RN,10080,PADRE ABAD,NESHUYA,1003216,26,17
BCG,2019,MARZO,RN,19029,CORONEL PORTILLO,CAMPOVERDE,1003216,63,18
BCG,2019,MARZO,RN,115625,CORONEL PORTILLO,YARINACOCHA,1003216,390,334
BCG,2019,MARZO,RN,168924,CORONEL PORTILLO,CALLERIA,1003216,452,371
BCG,2019,MAYO,RN,5690,CORONEL PORTILLO,NUEVA REQUENA,1030125,26,4
BCG,2019,MAYO,RN,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1030125,7,1
BCG,2019,MAYO,RN,9803,PADRE ABAD,CURIMANA,1030125,20,19
BCG,2019,MAYO,RN,10080,PADRE ABAD,NESHUYA,1030125,25,27
BCG,2019,MAYO,RN,19029,CORONEL PORTILLO,CAMPOVERDE,1030125,60,19
BCG,2019,MAYO,RN,115625,CORONEL PORTILLO,YARINACOCHA,1030125,361,364
BCG,2019,MAYO,RN,168924,CORONEL PORTILLO,CALLERIA,1030125,434,349
BCG,2019,NOVIEMBRE,RN,5690,CORONEL PORTILLO,NUEVA REQUENA,1813790,22,8
BCG,2019,NOVIEMBRE,RN,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1813790,7,1
BCG,2019,NOVIEMBRE,RN,9803,PADRE ABAD,CURIMANA,1813790,19,12
BCG,2019,NOVIEMBRE,RN,10080,PADRE ABAD,NESHUYA,1813790,24,23
BCG,2019,NOVIEMBRE,RN,19029,CORONEL PORTILLO,CAMPOVERDE,1813790,57,15
BCG,2019,NOVIEMBRE,RN,115625,CORONEL PORTILLO,YARINACOCHA,1813790,368,315
BCG,2019,NOVIEMBRE,RN,168924,CORONEL PORTILLO,CALLERIA,1813790,439,337
BCG,2019,OCTUBRE,RN,5690,CORONEL PORTILLO,NUEVA REQUENA,619318,27,10
BCG,2019,OCTUBRE,RN,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,619318,8,0
BCG,2019,OCTUBRE,RN,9803,PADRE ABAD,CURIMANA,619318,20,14
BCG,2019,OCTUBRE,RN,10080,PADRE ABAD,NESHUYA,619318,26,17
BCG,2019,OCTUBRE,RN,19029,CORONEL PORTILLO,CAMPOVERDE,619318,63,10
BCG,2019,OCTUBRE,RN,115625,CORONEL PORTILLO,YARINACOCHA,619318,390,322
BCG,2019,OCTUBRE,RN,168924,CORONEL PORTILLO,CALLERIA,619318,452,354
BCG,2019,SETIEMBRE,RN,5690,CORONEL PORTILLO,NUEVA REQUENA,85800,23,7
BCG,2019,SETIEMBRE,RN,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,85800,8,1
BCG,2019,SETIEMBRE,RN,9803,PADRE ABAD,CURIMANA,85800,19,19
BCG,2019,SETIEMBRE,RN,10080,PADRE ABAD,NESHUYA,85800,24,33
BCG,2019,SETIEMBRE,RN,19029,CORONEL PORTILLO,CAMPOVERDE,85800,57,12
BCG,2019,SETIEMBRE,RN,115625,CORONEL PORTILLO,YARINACOCHA,85800,373,326
BCG,2019,SETIEMBRE,RN,168924,CORONEL PORTILLO,CALLERIA,85800,439,337
BCG,2020,ABRIL,RN,2435,ATALAYA,YURUA,815151,7,0
BCG,2020,ABRIL,RN,3284,PURUS,PURUS,815151,18,0
BCG,2020,ABRIL,RN,5742,CORONEL PORTILLO,NUEVA REQUENA,815151,22,3
BCG,2020,ABRIL,RN,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,815151,6,0
BCG,2020,ABRIL,RN,8264,ATALAYA,SEPAHUA,815151,14,11
BCG,2020,ABRIL,RN,10219,PADRE ABAD,CURIMANA,815151,17,11
BCG,2020,ABRIL,RN,10501,PADRE ABAD,NESHUYA,815151,25,24
BCG,2020,ABRIL,RN,10618,ATALAYA,TAHUANIA,815151,24,9
BCG,2020,ABRIL,RN,11961,CORONEL PORTILLO,MASISEA,815151,49,8
BCG,2020,ABRIL,RN,12065,PADRE ABAD,IRAZOLA,815151,39,12
BCG,2020,ABRIL,RN,12350,CORONEL PORTILLO,IPARIA,815151,43,1
BCG,2020,ABRIL,RN,19598,CORONEL PORTILLO,CAMPOVERDE,815151,60,20
BCG,2020,ABRIL,RN,38100,PADRE ABAD,PADRE ABAD,815151,91,30
BCG,2020,ABRIL,RN,39732,ATALAYA,RAIMONDI,815151,91,15
BCG,2020,ABRIL,RN,107364,CORONEL PORTILLO,MANANTAY,815151,132,35
BCG,2020,ABRIL,RN,118666,CORONEL PORTILLO,YARINACOCHA,815151,370,10
BCG,2020,ABRIL,RN,172052,CORONEL PORTILLO,CALLERIA,815151,572,124
BCG,2020,AGOSTO,RN,2435,ATALAYA,YURUA,725676,6,5
BCG,2020,AGOSTO,RN,3284,PURUS,PURUS,725676,17,2
BCG,2020,AGOSTO,RN,5742,CORONEL PORTILLO,NUEVA REQUENA,725676,21,4
BCG,2020,AGOSTO,RN,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,725676,9,1
BCG,2020,AGOSTO,RN,8264,ATALAYA,SEPAHUA,725676,16,7
BCG,2020,AGOSTO,RN,10219,PADRE ABAD,CURIMANA,725676,22,8
BCG,2020,AGOSTO,RN,10501,PADRE ABAD,NESHUYA,725676,27,24
BCG,2020,AGOSTO,RN,10618,ATALAYA,TAHUANIA,725676,26,3
BCG,2020,AGOSTO,RN,11961,CORONEL PORTILLO,MASISEA,725676,48,10
BCG,2020,AGOSTO,RN,12065,PADRE ABAD,IRAZOLA,725676,44,9
BCG,2020,AGOSTO,RN,12350,CORONEL PORTILLO,IPARIA,725676,39,4
BCG,2020,AGOSTO,RN,19598,CORONEL PORTILLO,CAMPOVERDE,725676,58,18
BCG,2020,AGOSTO,RN,38100,PADRE ABAD,PADRE ABAD,725676,107,22
BCG,2020,AGOSTO,RN,39732,ATALAYA,RAIMONDI,725676,98,33
BCG,2020,AGOSTO,RN,107364,CORONEL PORTILLO,MANANTAY,725676,139,68
BCG,2020,AGOSTO,RN,118666,CORONEL PORTILLO,YARINACOCHA,725676,411,11
BCG,2020,AGOSTO,RN,172052,CORONEL PORTILLO,CALLERIA,725676,663,155
BCG,2020,DICIEMBRE,RN,2435,ATALAYA,YURUA,161316,7,0
BCG,2020,DICIEMBRE,RN,3284,PURUS,PURUS,161316,17,0
BCG,2020,DICIEMBRE,RN,5742,CORONEL PORTILLO,NUEVA REQUENA,161316,31,6
BCG,2020,DICIEMBRE,RN,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,161316,11,0
BCG,2020,DICIEMBRE,RN,8264,ATALAYA,SEPAHUA,161316,17,13
BCG,2020,DICIEMBRE,RN,10219,PADRE ABAD,CURIMANA,161316,19,7
BCG,2020,DICIEMBRE,RN,10501,PADRE ABAD,NESHUYA,161316,28,10
BCG,2020,DICIEMBRE,RN,10618,ATALAYA,TAHUANIA,161316,28,4
BCG,2020,DICIEMBRE,RN,11961,CORONEL PORTILLO,MASISEA,161316,47,10
BCG,2020,DICIEMBRE,RN,12065,PADRE ABAD,IRAZOLA,161316,47,8
BCG,2020,DICIEMBRE,RN,12350,CORONEL PORTILLO,IPARIA,161316,35,12
BCG,2020,DICIEMBRE,RN,19598,CORONEL PORTILLO,CAMPOVERDE,161316,56,20
BCG,2020,DICIEMBRE,RN,38100,PADRE ABAD,PADRE ABAD,161316,113,25
BCG,2020,DICIEMBRE,RN,39732,ATALAYA,RAIMONDI,161316,120,21
BCG,2020,DICIEMBRE,RN,107364,CORONEL PORTILLO,MANANTAY,161316,151,59
BCG,2020,DICIEMBRE,RN,118666,CORONEL PORTILLO,YARINACOCHA,161316,424,10
BCG,2020,DICIEMBRE,RN,172052,CORONEL PORTILLO,CALLERIA,161316,679,144
BCG,2020,ENERO,RN,2435,ATALAYA,YURUA,777891,7,1
BCG,2020,ENERO,RN,3284,PURUS,PURUS,777891,17,3
BCG,2020,ENERO,RN,5742,CORONEL PORTILLO,NUEVA REQUENA,777891,22,2
BCG,2020,ENERO,RN,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,777891,8,0
BCG,2020,ENERO,RN,8264,ATALAYA,SEPAHUA,777891,14,7
BCG,2020,ENERO,RN,10219,PADRE ABAD,CURIMANA,777891,18,9
BCG,2020,ENERO,RN,10501,PADRE ABAD,NESHUYA,777891,24,12
BCG,2020,ENERO,RN,10618,ATALAYA,TAHUANIA,777891,24,5
BCG,2020,ENERO,RN,11961,CORONEL PORTILLO,MASISEA,777891,44,10
BCG,2020,ENERO,RN,12065,PADRE ABAD,IRAZOLA,777891,42,18
BCG,2020,ENERO,RN,12350,CORONEL PORTILLO,IPARIA,777891,41,7
BCG,2020,ENERO,RN,19598,CORONEL PORTILLO,CAMPOVERDE,777891,61,6
BCG,2020,ENERO,RN,38100,PADRE ABAD,PADRE ABAD,777891,91,31
BCG,2020,ENERO,RN,39732,ATALAYA,RAIMONDI,777891,84,23
BCG,2020,ENERO,RN,107364,CORONEL PORTILLO,MANANTAY,777891,124,42
BCG,2020,ENERO,RN,118666,CORONEL PORTILLO,YARINACOCHA,777891,375,8
BCG,2020,ENERO,RN,172052,CORONEL PORTILLO,CALLERIA,777891,572,57
BCG,2020,FEBRERO,RN,2435,ATALAYA,YURUA,761802,7,2
BCG,2020,FEBRERO,RN,3284,PURUS,PURUS,761802,17,3
BCG,2020,FEBRERO,RN,5742,CORONEL PORTILLO,NUEVA REQUENA,761802,22,3
BCG,2020,FEBRERO,RN,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,761802,8,0
BCG,2020,FEBRERO,RN,8264,ATALAYA,SEPAHUA,761802,14,8
BCG,2020,FEBRERO,RN,10219,PADRE ABAD,CURIMANA,761802,18,4
BCG,2020,FEBRERO,RN,10501,PADRE ABAD,NESHUYA,761802,25,14
BCG,2020,FEBRERO,RN,10618,ATALAYA,TAHUANIA,761802,24,0
BCG,2020,FEBRERO,RN,11961,CORONEL PORTILLO,MASISEA,761802,44,11
BCG,2020,FEBRERO,RN,12065,PADRE ABAD,IRAZOLA,761802,43,8
BCG,2020,FEBRERO,RN,12350,CORONEL PORTILLO,IPARIA,761802,43,2
BCG,2020,FEBRERO,RN,19598,CORONEL PORTILLO,CAMPOVERDE,761802,61,9
BCG,2020,FEBRERO,RN,38100,PADRE ABAD,PADRE ABAD,761802,91,27
BCG,2020,FEBRERO,RN,39732,ATALAYA,RAIMONDI,761802,85,19
BCG,2020,FEBRERO,RN,107364,CORONEL PORTILLO,MANANTAY,761802,125,37
BCG,2020,FEBRERO,RN,118666,CORONEL PORTILLO,YARINACOCHA,761802,379,12
BCG,2020,FEBRERO,RN,172052,CORONEL PORTILLO,CALLERIA,761802,574,54
BCG,2020,JULIO,RN,2435,ATALAYA,YURUA,804264,7,0
BCG,2020,JULIO,RN,3284,PURUS,PURUS,804264,17,3
BCG,2020,JULIO,RN,5742,CORONEL PORTILLO,NUEVA REQUENA,804264,22,3
BCG,2020,JULIO,RN,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,804264,8,0
BCG,2020,JULIO,RN,8264,ATALAYA,SEPAHUA,804264,14,0
BCG,2020,JULIO,RN,10219,PADRE ABAD,CURIMANA,804264,18,13
BCG,2020,JULIO,RN,10501,PADRE ABAD,NESHUYA,804264,24,25
BCG,2020,JULIO,RN,10618,ATALAYA,TAHUANIA,804264,24,0
BCG,2020,JULIO,RN,11961,CORONEL PORTILLO,MASISEA,804264,44,12
BCG,2020,JULIO,RN,12065,PADRE ABAD,IRAZOLA,804264,42,11
BCG,2020,JULIO,RN,12350,CORONEL PORTILLO,IPARIA,804264,41,1
BCG,2020,JULIO,RN,19598,CORONEL PORTILLO,CAMPOVERDE,804264,61,14
BCG,2020,JULIO,RN,38100,PADRE ABAD,PADRE ABAD,804264,91,27
BCG,2020,JULIO,RN,39732,ATALAYA,RAIMONDI,804264,84,17
BCG,2020,JULIO,RN,107364,CORONEL PORTILLO,MANANTAY,804264,124,53
BCG,2020,JULIO,RN,118666,CORONEL PORTILLO,YARINACOCHA,804264,375,11
BCG,2020,JULIO,RN,172052,CORONEL PORTILLO,CALLERIA,804264,572,127
BCG,2020,JUNIO,RN,2435,ATALAYA,YURUA,718822,6,0
BCG,2020,JUNIO,RN,3284,PURUS,PURUS,718822,17,0
BCG,2020,JUNIO,RN,5742,CORONEL PORTILLO,NUEVA REQUENA,718822,21,0
BCG,2020,JUNIO,RN,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,718822,7,0
BCG,2020,JUNIO,RN,8264,ATALAYA,SEPAHUA,718822,14,0
BCG,2020,JUNIO,RN,10219,PADRE ABAD,CURIMANA,718822,21,13
BCG,2020,JUNIO,RN,10501,PADRE ABAD,NESHUYA,718822,27,12
BCG,2020,JUNIO,RN,10618,ATALAYA,TAHUANIA,718822,23,0
BCG,2020,JUNIO,RN,11961,CORONEL PORTILLO,MASISEA,718822,49,2
BCG,2020,JUNIO,RN,12065,PADRE ABAD,IRAZOLA,718822,42,11
BCG,2020,JUNIO,RN,12350,CORONEL PORTILLO,IPARIA,718822,40,1
BCG,2020,JUNIO,RN,19598,CORONEL PORTILLO,CAMPOVERDE,718822,58,15
BCG,2020,JUNIO,RN,38100,PADRE ABAD,PADRE ABAD,718822,98,4
BCG,2020,JUNIO,RN,39732,ATALAYA,RAIMONDI,718822,92,24
BCG,2020,JUNIO,RN,107364,CORONEL PORTILLO,MANANTAY,718822,143,52
BCG,2020,JUNIO,RN,118666,CORONEL PORTILLO,YARINACOCHA,718822,382,8
BCG,2020,JUNIO,RN,172052,CORONEL PORTILLO,CALLERIA,718822,603,89
BCG,2020,MARZO,RN,2435,ATALAYA,YURUA,751336,7,0
BCG,2020,MARZO,RN,3284,PURUS,PURUS,751336,17,1
BCG,2020,MARZO,RN,5742,CORONEL PORTILLO,NUEVA REQUENA,751336,22,1
BCG,2020,MARZO,RN,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,751336,8,1
BCG,2020,MARZO,RN,8264,ATALAYA,SEPAHUA,751336,14,7
BCG,2020,MARZO,RN,10219,PADRE ABAD,CURIMANA,751336,18,6
BCG,2020,MARZO,RN,10501,PADRE ABAD,NESHUYA,751336,26,20
BCG,2020,MARZO,RN,10618,ATALAYA,TAHUANIA,751336,24,2
BCG,2020,MARZO,RN,11961,CORONEL PORTILLO,MASISEA,751336,45,14
BCG,2020,MARZO,RN,12065,PADRE ABAD,IRAZOLA,751336,43,12
BCG,2020,MARZO,RN,12350,CORONEL PORTILLO,IPARIA,751336,43,6
BCG,2020,MARZO,RN,19598,CORONEL PORTILLO,CAMPOVERDE,751336,60,3
BCG,2020,MARZO,RN,38100,PADRE ABAD,PADRE ABAD,751336,89,32
BCG,2020,MARZO,RN,39732,ATALAYA,RAIMONDI,751336,86,13
BCG,2020,MARZO,RN,107364,CORONEL PORTILLO,MANANTAY,751336,131,35
BCG,2020,MARZO,RN,118666,CORONEL PORTILLO,YARINACOCHA,751336,382,6
BCG,2020,MARZO,RN,172052,CORONEL PORTILLO,CALLERIA,751336,573,47
BCG,2020,MAYO,RN,2435,ATALAYA,YURUA,710703,7,0
BCG,2020,MAYO,RN,3284,PURUS,PURUS,710703,18,0
BCG,2020,MAYO,RN,5742,CORONEL PORTILLO,NUEVA REQUENA,710703,22,2
BCG,2020,MAYO,RN,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,710703,7,0
BCG,2020,MAYO,RN,8264,ATALAYA,SEPAHUA,710703,13,3
BCG,2020,MAYO,RN,10219,PADRE ABAD,CURIMANA,710703,20,12
BCG,2020,MAYO,RN,10501,PADRE ABAD,NESHUYA,710703,27,29
BCG,2020,MAYO,RN,10618,ATALAYA,TAHUANIA,710703,23,2
BCG,2020,MAYO,RN,11961,CORONEL PORTILLO,MASISEA,710703,49,6
BCG,2020,MAYO,RN,12065,PADRE ABAD,IRAZOLA,710703,41,21
BCG,2020,MAYO,RN,12350,CORONEL PORTILLO,IPARIA,710703,43,0
BCG,2020,MAYO,RN,19598,CORONEL PORTILLO,CAMPOVERDE,710703,58,20
BCG,2020,MAYO,RN,38100,PADRE ABAD,PADRE ABAD,710703,96,34
BCG,2020,MAYO,RN,39732,ATALAYA,RAIMONDI,710703,89,22
BCG,2020,MAYO,RN,107364,CORONEL PORTILLO,MANANTAY,710703,136,42
BCG,2020,MAYO,RN,118666,CORONEL PORTILLO,YARINACOCHA,710703,384,4
BCG,2020,MAYO,RN,172052,CORONEL PORTILLO,CALLERIA,710703,603,40
BCG,2020,NOVIEMBRE,RN,2435,ATALAYA,YURUA,1348304,7,0
BCG,2020,NOVIEMBRE,RN,3284,PURUS,PURUS,1348304,17,2
BCG,2020,NOVIEMBRE,RN,5742,CORONEL PORTILLO,NUEVA REQUENA,1348304,30,3
BCG,2020,NOVIEMBRE,RN,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,1348304,11,1
BCG,2020,NOVIEMBRE,RN,8264,ATALAYA,SEPAHUA,1348304,17,8
BCG,2020,NOVIEMBRE,RN,10219,PADRE ABAD,CURIMANA,1348304,19,10
BCG,2020,NOVIEMBRE,RN,10501,PADRE ABAD,NESHUYA,1348304,27,22
BCG,2020,NOVIEMBRE,RN,10618,ATALAYA,TAHUANIA,1348304,28,8
BCG,2020,NOVIEMBRE,RN,11961,CORONEL PORTILLO,MASISEA,1348304,47,18
BCG,2020,NOVIEMBRE,RN,12065,PADRE ABAD,IRAZOLA,1348304,47,9
BCG,2020,NOVIEMBRE,RN,12350,CORONEL PORTILLO,IPARIA,1348304,35,12
BCG,2020,NOVIEMBRE,RN,19598,CORONEL PORTILLO,CAMPOVERDE,1348304,56,11
BCG,2020,NOVIEMBRE,RN,38100,PADRE ABAD,PADRE ABAD,1348304,111,29
BCG,2020,NOVIEMBRE,RN,39732,ATALAYA,RAIMONDI,1348304,120,30
BCG,2020,NOVIEMBRE,RN,107364,CORONEL PORTILLO,MANANTAY,1348304,145,58
BCG,2020,NOVIEMBRE,RN,118666,CORONEL PORTILLO,YARINACOCHA,1348304,421,9
BCG,2020,NOVIEMBRE,RN,172052,CORONEL PORTILLO,CALLERIA,1348304,667,110
BCG,2020,OCTUBRE,RN,2435,ATALAYA,YURUA,858754,6,0
BCG,2020,OCTUBRE,RN,3284,PURUS,PURUS,858754,17,3
BCG,2020,OCTUBRE,RN,5742,CORONEL PORTILLO,NUEVA REQUENA,858754,30,8
BCG,2020,OCTUBRE,RN,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,858754,11,0
BCG,2020,OCTUBRE,RN,8264,ATALAYA,SEPAHUA,858754,17,4
BCG,2020,OCTUBRE,RN,10219,PADRE ABAD,CURIMANA,858754,19,5
BCG,2020,OCTUBRE,RN,10501,PADRE ABAD,NESHUYA,858754,27,29
BCG,2020,OCTUBRE,RN,10618,ATALAYA,TAHUANIA,858754,28,3
BCG,2020,OCTUBRE,RN,11961,CORONEL PORTILLO,MASISEA,858754,46,13
BCG,2020,OCTUBRE,RN,12065,PADRE ABAD,IRAZOLA,858754,47,8
BCG,2020,OCTUBRE,RN,12350,CORONEL PORTILLO,IPARIA,858754,35,9
BCG,2020,OCTUBRE,RN,19598,CORONEL PORTILLO,CAMPOVERDE,858754,55,8
BCG,2020,OCTUBRE,RN,38100,PADRE ABAD,PADRE ABAD,858754,125,24
BCG,2020,OCTUBRE,RN,39732,ATALAYA,RAIMONDI,858754,124,26
BCG,2020,OCTUBRE,RN,107364,CORONEL PORTILLO,MANANTAY,858754,143,83
BCG,2020,OCTUBRE,RN,118666,CORONEL PORTILLO,YARINACOCHA,858754,422,10
BCG,2020,OCTUBRE,RN,172052,CORONEL PORTILLO,CALLERIA,858754,678,151
BCG,2020,SETIEMBRE,RN,2435,ATALAYA,YURUA,749638,6,1
BCG,2020,SETIEMBRE,RN,3284,PURUS,PURUS,749638,17,0
BCG,2020,SETIEMBRE,RN,5742,CORONEL PORTILLO,NUEVA REQUENA,749638,21,2
BCG,2020,SETIEMBRE,RN,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,749638,9,2
BCG,2020,SETIEMBRE,RN,8264,ATALAYA,SEPAHUA,749638,16,7
BCG,2020,SETIEMBRE,RN,10219,PADRE ABAD,CURIMANA,749638,22,3
BCG,2020,SETIEMBRE,RN,10501,PADRE ABAD,NESHUYA,749638,27,20
BCG,2020,SETIEMBRE,RN,10618,ATALAYA,TAHUANIA,749638,26,1
BCG,2020,SETIEMBRE,RN,11961,CORONEL PORTILLO,MASISEA,749638,48,9
BCG,2020,SETIEMBRE,RN,12065,PADRE ABAD,IRAZOLA,749638,44,17
BCG,2020,SETIEMBRE,RN,12350,CORONEL PORTILLO,IPARIA,749638,39,5
BCG,2020,SETIEMBRE,RN,19598,CORONEL PORTILLO,CAMPOVERDE,749638,58,14
BCG,2020,SETIEMBRE,RN,38100,PADRE ABAD,PADRE ABAD,749638,107,32
BCG,2020,SETIEMBRE,RN,39732,ATALAYA,RAIMONDI,749638,98,23
BCG,2020,SETIEMBRE,RN,107364,CORONEL PORTILLO,MANANTAY,749638,139,78
BCG,2020,SETIEMBRE,RN,118666,CORONEL PORTILLO,YARINACOCHA,749638,411,14
BCG,2020,SETIEMBRE,RN,172052,CORONEL PORTILLO,CALLERIA,749638,663,138
BCG,2021,ABRIL,RN,2501,ATALAYA,YURUA,268268,7,0
BCG,2021,ABRIL,RN,3284,PURUS,PURUS,268268,19,0
BCG,2021,ABRIL,RN,5794,CORONEL PORTILLO,NUEVA REQUENA,268268,30,7
BCG,2021,ABRIL,RN,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,268268,8,4
BCG,2021,ABRIL,RN,8390,ATALAYA,SEPAHUA,268268,22,5
BCG,2021,ABRIL,RN,10588,PADRE ABAD,CURIMANA,268268,19,11
BCG,2021,ABRIL,RN,10874,PADRE ABAD,NESHUYA,268268,29,23
BCG,2021,ABRIL,RN,10890,ATALAYA,TAHUANIA,268268,26,10
BCG,2021,ABRIL,RN,11997,CORONEL PORTILLO,MASISEA,268268,49,13
BCG,2021,ABRIL,RN,12431,PADRE ABAD,IRAZOLA,268268,53,23
BCG,2021,ABRIL,RN,12481,CORONEL PORTILLO,IPARIA,268268,33,10
BCG,2021,ABRIL,RN,20113,CORONEL PORTILLO,CAMPOVERDE,268268,58,19
BCG,2021,ABRIL,RN,29520,PADRE ABAD,PADRE ABAD,268268,139,63
BCG,2021,ABRIL,RN,40699,ATALAYA,RAIMONDI,268268,111,41
BCG,2021,ABRIL,RN,110502,CORONEL PORTILLO,MANANTAY,268268,152,60
BCG,2021,ABRIL,RN,121443,CORONEL PORTILLO,YARINACOCHA,268268,471,15
BCG,2021,ABRIL,RN,174981,CORONEL PORTILLO,CALLERIA,268268,688,162
BCG,2021,AGOSTO,RN,2501,ATALAYA,YURUA,629819,7,1
BCG,2021,AGOSTO,RN,3284,PURUS,PURUS,629819,19,1
BCG,2021,AGOSTO,RN,5794,CORONEL PORTILLO,NUEVA REQUENA,629819,29,6
BCG,2021,AGOSTO,RN,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,629819,7,1
BCG,2021,AGOSTO,RN,8390,ATALAYA,SEPAHUA,629819,22,3
BCG,2021,AGOSTO,RN,10588,PADRE ABAD,CURIMANA,629819,20,11
BCG,2021,AGOSTO,RN,10874,PADRE ABAD,NESHUYA,629819,30,1
BCG,2021,AGOSTO,RN,10890,ATALAYA,TAHUANIA,629819,25,3
BCG,2021,AGOSTO,RN,11997,CORONEL PORTILLO,MASISEA,629819,49,10
BCG,2021,AGOSTO,RN,12431,PADRE ABAD,IRAZOLA,629819,50,8
BCG,2021,AGOSTO,RN,12481,CORONEL PORTILLO,IPARIA,629819,30,6
BCG,2021,AGOSTO,RN,20113,CORONEL PORTILLO,CAMPOVERDE,629819,60,9
BCG,2021,AGOSTO,RN,29520,PADRE ABAD,PADRE ABAD,629819,132,51
BCG,2021,AGOSTO,RN,40699,ATALAYA,RAIMONDI,629819,125,26
BCG,2021,AGOSTO,RN,110502,CORONEL PORTILLO,MANANTAY,629819,155,80
BCG,2021,AGOSTO,RN,121443,CORONEL PORTILLO,YARINACOCHA,629819,500,6
BCG,2021,AGOSTO,RN,174981,CORONEL PORTILLO,CALLERIA,629819,677,65
BCG,2021,DICIEMBRE,RN,2501,ATALAYA,YURUA,486866,8,0
BCG,2021,DICIEMBRE,RN,3284,PURUS,PURUS,486866,21,2
BCG,2021,DICIEMBRE,RN,5794,CORONEL PORTILLO,NUEVA REQUENA,486866,32,0
BCG,2021,DICIEMBRE,RN,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,486866,10,0
BCG,2021,DICIEMBRE,RN,8390,ATALAYA,SEPAHUA,486866,24,2
BCG,2021,DICIEMBRE,RN,10588,PADRE ABAD,CURIMANA,486866,23,6
BCG,2021,DICIEMBRE,RN,10874,PADRE ABAD,NESHUYA,486866,27,22
BCG,2021,DICIEMBRE,RN,10890,ATALAYA,TAHUANIA,486866,24,0
