CENTRO_SALUD,ANIO,DEPARTAMENTO,RANGO_EDAD,EFERMERDAD,MES,COBERTURA,CANTIDAD,PROVINCIA,DISTRITO,RED,MICRORRED,DESCRIPCION_ESTABLECIMIENTO,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO
HUITOCOCHA,2019,UCAYALI,4_ANIOS,DPT2,SETIEMBRE,33.333333333333336,2,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,85800
HUITOCOCHA,2019,UCAYALI,<1_ANIO,APO,ABRIL,2.4390243902439024,1,,,,,,,,998497
HUITOCOCHA,2019,UCAYALI,<1_ANIO,APO,AGOSTO,4.878048780487805,2,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,3650033
HUITOCOCHA,2019,UCAYALI,<1_ANIO,APO,DICIEMBRE,9.756097561,4,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,1953340
HUITOCOCHA,2019,UCAYALI,<1_ANIO,APO,ENERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,2,115625,924269
HUITOCOCHA,2019,UCAYALI,<1_ANIO,APO,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,2,115625,1000320
HUITOCOCHA,2019,UCAYALI,<1_ANIO,APO,JULIO,4.878048780487805,2,,,,,,,,1352080
HUITOCOCHA,2019,UCAYALI,<1_ANIO,APO,JUNIO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,1235133
HUITOCOCHA,2019,UCAYALI,<1_ANIO,APO,MARZO,17.073170731707318,7,,,,,,,,1003216
HUITOCOCHA,2019,UCAYALI,<1_ANIO,APO,MAYO,4.878048780487805,2,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,1030125
HUITOCOCHA,2019,UCAYALI,<1_ANIO,APO,NOVIEMBRE,9.756097561,4,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,1813790
HUITOCOCHA,2019,UCAYALI,<1_ANIO,APO,OCTUBRE,9.756097561,4,,,,,,,,619318
HUITOCOCHA,2019,UCAYALI,<1_ANIO,APO,SETIEMBRE,14.634146341463415,6,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,85800
HUITOCOCHA,2019,UCAYALI,<1_ANIO,PENTA,ABRIL,4.878048780487805,2,,,,,,,,998497
HUITOCOCHA,2019,UCAYALI,<1_ANIO,PENTA,AGOSTO,4.878048780487805,2,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,3650033
HUITOCOCHA,2019,UCAYALI,<1_ANIO,PENTA,DICIEMBRE,7.317073170731708,3,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,1953340
HUITOCOCHA,2019,UCAYALI,<1_ANIO,PENTA,ENERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,2,115625,924269
HUITOCOCHA,2019,UCAYALI,<1_ANIO,PENTA,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,2,115625,1000320
HUITOCOCHA,2019,UCAYALI,<1_ANIO,PENTA,JULIO,4.878048780487805,2,,,,,,,,1352080
HUITOCOCHA,2019,UCAYALI,<1_ANIO,PENTA,JUNIO,2.4390243902439024,1,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,1235133
HUITOCOCHA,2019,UCAYALI,<1_ANIO,PENTA,MARZO,14.634146341463415,6,,,,,,,,1003216
HUITOCOCHA,2019,UCAYALI,<1_ANIO,PENTA,MAYO,2.4390243902439024,1,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,1030125
HUITOCOCHA,2019,UCAYALI,<1_ANIO,PENTA,NOVIEMBRE,9.756097561,4,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,1813790
HUITOCOCHA,2019,UCAYALI,<1_ANIO,PENTA,OCTUBRE,9.756097561,4,,,,,,,,619318
HUITOCOCHA,2019,UCAYALI,<1_ANIO,PENTA,SETIEMBRE,24.390243902439025,10,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,85800
HUITOCOCHA,2019,UCAYALI,<1_ANIO,ROTA,ABRIL,2.4390243902439024,1,,,,,,,,998497
HUITOCOCHA,2019,UCAYALI,<1_ANIO,ROTA,AGOSTO,7.317073170731708,3,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,3650033
HUITOCOCHA,2019,UCAYALI,<1_ANIO,ROTA,DICIEMBRE,19.51219512195122,8,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,1953340
HUITOCOCHA,2019,UCAYALI,<1_ANIO,ROTA,ENERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,2,115625,924269
HUITOCOCHA,2019,UCAYALI,<1_ANIO,ROTA,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,2,115625,1000320
HUITOCOCHA,2019,UCAYALI,<1_ANIO,ROTA,JULIO,14.634146341463415,6,,,,,,,,1352080
HUITOCOCHA,2019,UCAYALI,<1_ANIO,ROTA,JUNIO,12.195121951219512,5,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,1235133
HUITOCOCHA,2019,UCAYALI,<1_ANIO,ROTA,MARZO,9.756097561,4,,,,,,,,1003216
HUITOCOCHA,2019,UCAYALI,<1_ANIO,ROTA,MAYO,2.4390243902439024,1,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,1030125
HUITOCOCHA,2019,UCAYALI,<1_ANIO,ROTA,NOVIEMBRE,9.756097561,4,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,1813790
HUITOCOCHA,2019,UCAYALI,<1_ANIO,ROTA,OCTUBRE,12.195121951219512,5,,,,,,,,619318
HUITOCOCHA,2019,UCAYALI,<1_ANIO,ROTA,SETIEMBRE,14.634146341463415,6,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,85800
HUITOCOCHA,2019,UCAYALI,RN,BCG,ABRIL,0,0,,,,,,,,998497
HUITOCOCHA,2019,UCAYALI,RN,BCG,AGOSTO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,3650033
HUITOCOCHA,2019,UCAYALI,RN,BCG,DICIEMBRE,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,1953340
HUITOCOCHA,2019,UCAYALI,RN,BCG,ENERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,2,115625,924269
HUITOCOCHA,2019,UCAYALI,RN,BCG,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,2,115625,1000320
HUITOCOCHA,2019,UCAYALI,RN,BCG,JULIO,100,1,,,,,,,,1352080
HUITOCOCHA,2019,UCAYALI,RN,BCG,JUNIO,100,1,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,1235133
HUITOCOCHA,2019,UCAYALI,RN,BCG,MARZO,0,0,,,,,,,,1003216
HUITOCOCHA,2019,UCAYALI,RN,BCG,MAYO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,1030125
HUITOCOCHA,2019,UCAYALI,RN,BCG,NOVIEMBRE,100,1,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,1813790
HUITOCOCHA,2019,UCAYALI,RN,BCG,OCTUBRE,200,2,,,,,,,,619318
HUITOCOCHA,2019,UCAYALI,RN,BCG,SETIEMBRE,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,85800
HUITOCOCHA,2019,UCAYALI,RN,HVB,ABRIL,0,0,,,,,,,,998497
HUITOCOCHA,2019,UCAYALI,RN,HVB,AGOSTO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,3650033
HUITOCOCHA,2019,UCAYALI,RN,HVB,DICIEMBRE,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,1953340
HUITOCOCHA,2019,UCAYALI,RN,HVB,ENERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,2,115625,924269
HUITOCOCHA,2019,UCAYALI,RN,HVB,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,2,115625,1000320
HUITOCOCHA,2019,UCAYALI,RN,HVB,JULIO,0,0,,,,,,,,1352080
HUITOCOCHA,2019,UCAYALI,RN,HVB,JUNIO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,1235133
HUITOCOCHA,2019,UCAYALI,RN,HVB,MARZO,0,0,,,,,,,,1003216
HUITOCOCHA,2019,UCAYALI,RN,HVB,MAYO,100,1,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,4,115625,1030125
HUITOCOCHA,2019,UCAYALI,RN,HVB,NOVIEMBRE,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,1813790
HUITOCOCHA,2019,UCAYALI,RN,HVB,OCTUBRE,0,0,,,,,,,,619318
HUITOCOCHA,2019,UCAYALI,RN,HVB,SETIEMBRE,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,HUITOCOCHA,5,115625,85800
LEONCIO PRADO,2019,UCAYALI,1_ANIO,AMA,ABRIL,0,0,,,,,,,,998497
LEONCIO PRADO,2019,UCAYALI,1_ANIO,AMA,AGOSTO,0,0,,,,,,,,3650033
LEONCIO PRADO,2019,UCAYALI,1_ANIO,AMA,DICIEMBRE,20,1,,,,,,,,1953340
LEONCIO PRADO,2019,UCAYALI,1_ANIO,AMA,ENERO,0,0,,,,,,,,924269
LEONCIO PRADO,2019,UCAYALI,1_ANIO,AMA,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,0,115625,1000320
LEONCIO PRADO,2019,UCAYALI,1_ANIO,AMA,JULIO,0,0,,,,,,,,1352080
LEONCIO PRADO,2019,UCAYALI,1_ANIO,AMA,JUNIO,0,0,,,,,,,,1235133
LEONCIO PRADO,2019,UCAYALI,1_ANIO,AMA,MARZO,0,0,,,,,,,,1003216
LEONCIO PRADO,2019,UCAYALI,1_ANIO,AMA,MAYO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,1,115625,1030125
LEONCIO PRADO,2019,UCAYALI,1_ANIO,AMA,NOVIEMBRE,0,0,,,,,,,,1813790
LEONCIO PRADO,2019,UCAYALI,1_ANIO,AMA,OCTUBRE,0,0,,,,,,,,619318
LEONCIO PRADO,2019,UCAYALI,1_ANIO,AMA,SETIEMBRE,0,0,,,,,,,,85800
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APO_REF,ABRIL,0,0,,,,,,,,998497
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APO_REF,AGOSTO,0,0,,,,,,,,3650033
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APO_REF,DICIEMBRE,0,0,,,,,,,,1953340
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APO_REF,ENERO,0,0,,,,,,,,924269
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APO_REF,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,0,115625,1000320
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APO_REF,JULIO,0,0,,,,,,,,1352080
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APO_REF,JUNIO,0,0,,,,,,,,1235133
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APO_REF,MARZO,0,0,,,,,,,,1003216
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APO_REF,MAYO,20,1,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,1,115625,1030125
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APO_REF,NOVIEMBRE,0,0,,,,,,,,1813790
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APO_REF,OCTUBRE,0,0,,,,,,,,619318
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APO_REF,SETIEMBRE,0,0,,,,,,,,85800
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APT,ABRIL,0,0,,,,,,,,998497
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APT,AGOSTO,0,0,,,,,,,,3650033
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APT,DICIEMBRE,0,0,,,,,,,,1953340
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APT,ENERO,0,0,,,,,,,,924269
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APT,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,0,115625,1000320
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APT,JULIO,0,0,,,,,,,,1352080
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APT,JUNIO,0,0,,,,,,,,1235133
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APT,MARZO,0,0,,,,,,,,1003216
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APT,MAYO,20,1,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,1,115625,1030125
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APT,NOVIEMBRE,0,0,,,,,,,,1813790
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APT,OCTUBRE,0,0,,,,,,,,619318
LEONCIO PRADO,2019,UCAYALI,1_ANIO,APT,SETIEMBRE,20,1,,,,,,,,85800
LEONCIO PRADO,2019,UCAYALI,1_ANIO,NEUMO,ABRIL,0,0,,,,,,,,998497
LEONCIO PRADO,2019,UCAYALI,1_ANIO,NEUMO,AGOSTO,0,0,,,,,,,,3650033
LEONCIO PRADO,2019,UCAYALI,1_ANIO,NEUMO,DICIEMBRE,20,1,,,,,,,,1953340
LEONCIO PRADO,2019,UCAYALI,1_ANIO,NEUMO,ENERO,0,0,,,,,,,,924269
LEONCIO PRADO,2019,UCAYALI,1_ANIO,NEUMO,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,0,115625,1000320
LEONCIO PRADO,2019,UCAYALI,1_ANIO,NEUMO,JULIO,20,1,,,,,,,,1352080
LEONCIO PRADO,2019,UCAYALI,1_ANIO,NEUMO,JUNIO,0,0,,,,,,,,1235133
LEONCIO PRADO,2019,UCAYALI,1_ANIO,NEUMO,MARZO,0,0,,,,,,,,1003216
LEONCIO PRADO,2019,UCAYALI,1_ANIO,NEUMO,MAYO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,1,115625,1030125
LEONCIO PRADO,2019,UCAYALI,1_ANIO,NEUMO,NOVIEMBRE,0,0,,,,,,,,1813790
LEONCIO PRADO,2019,UCAYALI,1_ANIO,NEUMO,OCTUBRE,0,0,,,,,,,,619318
LEONCIO PRADO,2019,UCAYALI,1_ANIO,NEUMO,SETIEMBRE,20,1,,,,,,,,85800
LEONCIO PRADO,2019,UCAYALI,1_ANIO,SPR,ABRIL,0,0,,,,,,,,998497
LEONCIO PRADO,2019,UCAYALI,1_ANIO,SPR,AGOSTO,0,0,,,,,,,,3650033
LEONCIO PRADO,2019,UCAYALI,1_ANIO,SPR,DICIEMBRE,0,0,,,,,,,,1953340
LEONCIO PRADO,2019,UCAYALI,1_ANIO,SPR,ENERO,0,0,,,,,,,,924269
LEONCIO PRADO,2019,UCAYALI,1_ANIO,SPR,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,0,115625,1000320
LEONCIO PRADO,2019,UCAYALI,1_ANIO,SPR,JULIO,0,0,,,,,,,,1352080
LEONCIO PRADO,2019,UCAYALI,1_ANIO,SPR,JUNIO,0,0,,,,,,,,1235133
LEONCIO PRADO,2019,UCAYALI,1_ANIO,SPR,MARZO,0,0,,,,,,,,1003216
LEONCIO PRADO,2019,UCAYALI,1_ANIO,SPR,MAYO,20,1,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,1,115625,1030125
LEONCIO PRADO,2019,UCAYALI,1_ANIO,SPR,NOVIEMBRE,0,0,,,,,,,,1813790
LEONCIO PRADO,2019,UCAYALI,1_ANIO,SPR,OCTUBRE,0,0,,,,,,,,619318
LEONCIO PRADO,2019,UCAYALI,1_ANIO,SPR,SETIEMBRE,20,1,,,,,,,,85800
LEONCIO PRADO,2019,UCAYALI,1_ANIO,VARI,ABRIL,0,0,,,,,,,,998497
LEONCIO PRADO,2019,UCAYALI,1_ANIO,VARI,AGOSTO,0,0,,,,,,,,3650033
LEONCIO PRADO,2019,UCAYALI,1_ANIO,VARI,DICIEMBRE,0,0,,,,,,,,1953340
LEONCIO PRADO,2019,UCAYALI,1_ANIO,VARI,ENERO,0,0,,,,,,,,924269
LEONCIO PRADO,2019,UCAYALI,1_ANIO,VARI,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,0,115625,1000320
LEONCIO PRADO,2019,UCAYALI,1_ANIO,VARI,JULIO,0,0,,,,,,,,1352080
LEONCIO PRADO,2019,UCAYALI,1_ANIO,VARI,JUNIO,0,0,,,,,,,,1235133
LEONCIO PRADO,2019,UCAYALI,1_ANIO,VARI,MARZO,0,0,,,,,,,,1003216
LEONCIO PRADO,2019,UCAYALI,1_ANIO,VARI,MAYO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,1,115625,1030125
LEONCIO PRADO,2019,UCAYALI,1_ANIO,VARI,NOVIEMBRE,0,0,,,,,,,,1813790
LEONCIO PRADO,2019,UCAYALI,1_ANIO,VARI,OCTUBRE,20,1,,,,,,,,619318
LEONCIO PRADO,2019,UCAYALI,1_ANIO,VARI,SETIEMBRE,0,0,,,,,,,,85800
LEONCIO PRADO,2019,UCAYALI,2_ANIOS,INFLUENZA,ABRIL,0,0,,,,,,,,998497
LEONCIO PRADO,2019,UCAYALI,2_ANIOS,INFLUENZA,AGOSTO,0,0,,,,,,,,3650033
LEONCIO PRADO,2019,UCAYALI,2_ANIOS,INFLUENZA,DICIEMBRE,0,0,,,,,,,,1953340
LEONCIO PRADO,2019,UCAYALI,2_ANIOS,INFLUENZA,ENERO,0,0,,,,,,,,924269
LEONCIO PRADO,2019,UCAYALI,2_ANIOS,INFLUENZA,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,0,115625,1000320
LEONCIO PRADO,2019,UCAYALI,2_ANIOS,INFLUENZA,JULIO,0,0,,,,,,,,1352080
LEONCIO PRADO,2019,UCAYALI,2_ANIOS,INFLUENZA,JUNIO,0,0,,,,,,,,1235133
LEONCIO PRADO,2019,UCAYALI,2_ANIOS,INFLUENZA,MARZO,0,0,,,,,,,,1003216
LEONCIO PRADO,2019,UCAYALI,2_ANIOS,INFLUENZA,MAYO,40,2,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,1,115625,1030125
LEONCIO PRADO,2019,UCAYALI,2_ANIOS,INFLUENZA,NOVIEMBRE,20,1,,,,,,,,1813790
LEONCIO PRADO,2019,UCAYALI,2_ANIOS,INFLUENZA,OCTUBRE,20,1,,,,,,,,619318
LEONCIO PRADO,2019,UCAYALI,2_ANIOS,INFLUENZA,SETIEMBRE,0,0,,,,,,,,85800
LEONCIO PRADO,2019,UCAYALI,3_ANIOS,INFLUENZA,ABRIL,0,0,,,,,,,,998497
LEONCIO PRADO,2019,UCAYALI,3_ANIOS,INFLUENZA,AGOSTO,0,0,,,,,,,,3650033
LEONCIO PRADO,2019,UCAYALI,3_ANIOS,INFLUENZA,DICIEMBRE,0,0,,,,,,,,1953340
LEONCIO PRADO,2019,UCAYALI,3_ANIOS,INFLUENZA,ENERO,0,0,,,,,,,,924269
LEONCIO PRADO,2019,UCAYALI,3_ANIOS,INFLUENZA,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,0,115625,1000320
LEONCIO PRADO,2019,UCAYALI,3_ANIOS,INFLUENZA,JULIO,0,0,,,,,,,,1352080
LEONCIO PRADO,2019,UCAYALI,3_ANIOS,INFLUENZA,JUNIO,0,0,,,,,,,,1235133
LEONCIO PRADO,2019,UCAYALI,3_ANIOS,INFLUENZA,MARZO,0,0,,,,,,,,1003216
LEONCIO PRADO,2019,UCAYALI,3_ANIOS,INFLUENZA,MAYO,100,1,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,1,115625,1030125
LEONCIO PRADO,2019,UCAYALI,3_ANIOS,INFLUENZA,NOVIEMBRE,100,1,,,,,,,,1813790
LEONCIO PRADO,2019,UCAYALI,3_ANIOS,INFLUENZA,OCTUBRE,200,2,,,,,,,,619318
LEONCIO PRADO,2019,UCAYALI,3_ANIOS,INFLUENZA,SETIEMBRE,500,5,,,,,,,,85800
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,APO2,ABRIL,1,25,,,,,,,,998497
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,APO2,AGOSTO,0,0,,,,,,,,3650033
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,APO2,DICIEMBRE,5,50,,,,,,,,1953340
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,APO2,ENERO,0,0,,,,,,,,924269
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,APO2,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,0,115625,1000320
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,APO2,JULIO,0,0,,,,,,,,1352080
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,APO2,JUNIO,0,0,,,,,,,,1235133
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,APO2,MARZO,1,0,,,,,,,,1003216
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,APO2,MAYO,0,25,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,1,115625,1030125
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,APO2,NOVIEMBRE,2,25,,,,,,,,1813790
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,APO2,OCTUBRE,1,0,,,,,,,,619318
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,APO2,SETIEMBRE,0,0,,,,,,,,85800
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,DPT2,ABRIL,25,1,,,,,,,,998497
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,DPT2,AGOSTO,0,0,,,,,,,,3650033
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,DPT2,DICIEMBRE,50,2,,,,,,,,1953340
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,DPT2,ENERO,0,0,,,,,,,,924269
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,DPT2,FEBRERO,0,0,CORONEL PORTILLO,YARINACOCHA,FEDERICO BASADRE - YARINACOCHA,SAN JOSE DE YARINACOCHA,LEONCIO PRADO,0,115625,1000320
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,DPT2,JULIO,0,0,,,,,,,,1352080
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,DPT2,JUNIO,0,0,,,,,,,,1235133
LEONCIO PRADO,2019,UCAYALI,4_ANIOS,DPT2,MARZO,0,0,,,,,,,,1003216
